pcode,date,rainfall,district
21UGA013005,2000-09-02,0,Katakwi
21UGA013005,2000-09-03,0,Katakwi
21UGA013005,2000-09-04,5.057145524,Katakwi
21UGA013005,2000-09-05,34.05676651,Katakwi
21UGA013005,2000-09-06,38.77622471,Katakwi
21UGA013005,2000-09-07,14.94736624,Katakwi
21UGA013005,2000-09-08,12.60450191,Katakwi
21UGA013005,2000-09-09,5.550376678,Katakwi
21UGA013005,2000-09-10,7.760776329,Katakwi
21UGA013005,2000-09-11,0,Katakwi
21UGA013005,2000-09-12,0,Katakwi
21UGA013005,2000-09-13,0,Katakwi
21UGA013005,2000-09-14,0,Katakwi
21UGA013005,2000-09-15,12.28245349,Katakwi
21UGA013005,2000-09-16,2.255091453,Katakwi
21UGA013005,2000-09-17,6.099041557,Katakwi
21UGA013005,2000-09-18,4.329816842,Katakwi
21UGA013005,2000-09-19,4.364592981,Katakwi
21UGA013005,2000-09-20,28.8677496,Katakwi
21UGA013005,2000-09-21,34.56083908,Katakwi
21UGA013005,2000-09-22,25.49755812,Katakwi
21UGA013005,2000-09-23,7.777979994,Katakwi
21UGA013005,2000-09-24,0,Katakwi
21UGA013005,2000-09-25,0,Katakwi
21UGA013005,2000-09-26,4.131341934,Katakwi
21UGA013005,2000-09-27,7.129301691,Katakwi
21UGA013005,2000-09-28,34.69262886,Katakwi
21UGA013005,2000-09-29,16.60743093,Katakwi
21UGA013005,2000-09-30,0.783538055,Katakwi
21UGA013005,2000-10-01,10.79815831,Katakwi
21UGA013005,2000-10-02,17.45355959,Katakwi
21UGA013005,2000-10-03,4.931138802,Katakwi
21UGA013005,2000-10-04,17.60659866,Katakwi
21UGA013005,2000-10-05,0,Katakwi
21UGA013005,2000-10-06,0,Katakwi
21UGA013005,2000-10-07,8.202840281,Katakwi
21UGA013005,2000-10-08,15.80928755,Katakwi
21UGA013005,2000-10-09,39.32098427,Katakwi
21UGA013005,2000-10-10,22.9720355,Katakwi
21UGA013005,2000-10-11,0,Katakwi
21UGA013005,2000-10-12,0,Katakwi
21UGA013005,2000-10-13,0,Katakwi
21UGA013005,2000-10-14,7.309937429,Katakwi
21UGA013005,2000-10-15,16.20890322,Katakwi
21UGA013005,2000-10-16,5.559301209,Katakwi
21UGA013005,2000-10-17,10.2776269,Katakwi
21UGA013005,2000-10-18,15.15533142,Katakwi
21UGA013005,2000-10-19,14.84265304,Katakwi
21UGA013005,2000-10-20,18.55049782,Katakwi
21UGA013005,2000-10-21,28.50063753,Katakwi
21UGA013005,2000-10-22,0,Katakwi
21UGA013005,2000-10-23,11.05826097,Katakwi
21UGA013005,2000-10-24,0,Katakwi
21UGA013005,2000-10-25,0,Katakwi
21UGA013005,2000-10-26,0,Katakwi
21UGA013005,2000-10-27,0,Katakwi
21UGA013005,2000-10-28,0,Katakwi
21UGA013005,2000-10-29,0,Katakwi
21UGA013005,2000-10-30,0,Katakwi
21UGA013005,2000-10-31,15.75870352,Katakwi
21UGA013005,2000-11-01,11.59785652,Katakwi
21UGA013005,2000-11-02,8.792225218,Katakwi
21UGA013005,2000-11-03,9.33754282,Katakwi
21UGA013005,2000-11-04,0,Katakwi
21UGA013005,2000-11-05,0,Katakwi
21UGA013005,2000-11-06,1.577541858,Katakwi
21UGA013005,2000-11-07,7.947963357,Katakwi
21UGA013005,2000-11-08,4.564722657,Katakwi
21UGA013005,2000-11-09,0,Katakwi
21UGA013005,2000-11-10,0,Katakwi
21UGA013005,2000-11-11,0,Katakwi
21UGA013005,2000-11-12,0,Katakwi
21UGA013005,2000-11-13,0,Katakwi
21UGA013005,2000-11-14,0,Katakwi
21UGA013005,2000-11-15,3.830639803,Katakwi
21UGA013005,2000-11-16,5.806691933,Katakwi
21UGA013005,2000-11-17,19.76378059,Katakwi
21UGA013005,2000-11-18,9.338838959,Katakwi
21UGA013005,2000-11-19,7.89853611,Katakwi
21UGA013005,2000-11-20,6.853060102,Katakwi
21UGA013005,2000-11-21,15.62915978,Katakwi
21UGA013005,2000-11-22,12.69263825,Katakwi
21UGA013005,2000-11-23,7.910281515,Katakwi
21UGA013005,2000-11-24,3.703562737,Katakwi
21UGA013005,2000-11-25,0,Katakwi
21UGA013005,2000-11-26,0,Katakwi
21UGA013005,2000-11-27,0,Katakwi
21UGA013005,2000-11-28,0,Katakwi
21UGA013005,2000-11-29,0,Katakwi
21UGA013005,2000-11-30,0,Katakwi
21UGA013005,2000-12-01,0,Katakwi
21UGA013005,2000-12-02,11.78825631,Katakwi
21UGA013005,2000-12-03,7.828102946,Katakwi
21UGA013005,2000-12-04,13.32560205,Katakwi
21UGA013005,2000-12-05,0,Katakwi
21UGA013005,2000-12-06,3.35018189,Katakwi
21UGA013005,2000-12-07,0,Katakwi
21UGA013005,2000-12-08,0,Katakwi
21UGA013005,2000-12-09,5.100080538,Katakwi
21UGA013005,2000-12-10,11.46651855,Katakwi
21UGA013005,2000-12-11,14.59018631,Katakwi
21UGA013005,2000-12-12,5.783340788,Katakwi
21UGA013005,2000-12-13,11.72344847,Katakwi
21UGA013005,2000-12-14,0,Katakwi
21UGA013005,2000-12-15,0,Katakwi
21UGA013005,2000-12-16,0,Katakwi
21UGA013005,2000-12-17,0,Katakwi
21UGA013005,2000-12-18,0,Katakwi
21UGA013005,2000-12-19,0,Katakwi
21UGA013005,2000-12-20,0,Katakwi
21UGA013005,2000-12-21,0,Katakwi
21UGA013005,2000-12-22,0,Katakwi
21UGA013005,2000-12-23,0,Katakwi
21UGA013005,2000-12-24,0,Katakwi
21UGA013005,2000-12-25,0,Katakwi
21UGA013005,2000-12-26,0,Katakwi
21UGA013005,2000-12-27,0,Katakwi
21UGA013005,2000-12-28,0,Katakwi
21UGA013005,2000-12-29,0,Katakwi
21UGA013005,2000-12-30,0,Katakwi
21UGA013005,2000-12-31,0,Katakwi
21UGA013005,2001-01-01,0,Katakwi
21UGA013005,2001-01-02,0,Katakwi
21UGA013005,2001-01-03,0,Katakwi
21UGA013005,2001-01-04,0,Katakwi
21UGA013005,2001-01-05,0,Katakwi
21UGA013005,2001-01-06,0,Katakwi
21UGA013005,2001-01-07,0,Katakwi
21UGA013005,2001-01-08,0,Katakwi
21UGA013005,2001-01-09,0,Katakwi
21UGA013005,2001-01-10,0,Katakwi
21UGA013005,2001-01-11,7.908872724,Katakwi
21UGA013005,2001-01-12,16.44932842,Katakwi
21UGA013005,2001-01-13,7.30728209,Katakwi
21UGA013005,2001-01-14,0,Katakwi
21UGA013005,2001-01-15,0,Katakwi
21UGA013005,2001-01-16,0,Katakwi
21UGA013005,2001-01-17,0,Katakwi
21UGA013005,2001-01-18,0,Katakwi
21UGA013005,2001-01-19,3.053016448,Katakwi
21UGA013005,2001-01-20,4.097385144,Katakwi
21UGA013005,2001-01-21,20.77035446,Katakwi
21UGA013005,2001-01-22,10.65143719,Katakwi
21UGA013005,2001-01-23,12.56339307,Katakwi
21UGA013005,2001-01-24,17.32623577,Katakwi
21UGA013005,2001-01-25,0,Katakwi
21UGA013005,2001-01-26,0,Katakwi
21UGA013005,2001-01-27,0,Katakwi
21UGA013005,2001-01-28,0,Katakwi
21UGA013005,2001-01-29,0,Katakwi
21UGA013005,2001-01-30,0,Katakwi
21UGA013005,2001-01-31,0,Katakwi
21UGA013005,2001-02-01,0,Katakwi
21UGA013005,2001-02-02,0,Katakwi
21UGA013005,2001-02-03,0,Katakwi
21UGA013005,2001-02-04,0,Katakwi
21UGA013005,2001-02-05,0,Katakwi
21UGA013005,2001-02-06,0,Katakwi
21UGA013005,2001-02-07,2.663995278,Katakwi
21UGA013005,2001-02-08,8.090317583,Katakwi
21UGA013005,2001-02-09,12.39309444,Katakwi
21UGA013005,2001-02-10,0,Katakwi
21UGA013005,2001-02-11,3.015341711,Katakwi
21UGA013005,2001-02-12,0,Katakwi
21UGA013005,2001-02-13,0,Katakwi
21UGA013005,2001-02-14,0,Katakwi
21UGA013005,2001-02-15,0,Katakwi
21UGA013005,2001-02-16,0,Katakwi
21UGA013005,2001-02-17,0,Katakwi
21UGA013005,2001-02-18,0,Katakwi
21UGA013005,2001-02-19,0,Katakwi
21UGA013005,2001-02-20,0,Katakwi
21UGA013005,2001-02-21,0,Katakwi
21UGA013005,2001-02-22,13.12595334,Katakwi
21UGA013005,2001-02-23,0,Katakwi
21UGA013005,2001-02-24,0,Katakwi
21UGA013005,2001-02-25,0.791513103,Katakwi
21UGA013005,2001-02-26,0,Katakwi
21UGA013005,2001-02-27,0,Katakwi
21UGA013005,2001-02-28,0,Katakwi
21UGA013005,2001-03-01,0,Katakwi
21UGA013005,2001-03-02,0,Katakwi
21UGA013005,2001-03-03,0,Katakwi
21UGA013005,2001-03-04,0,Katakwi
21UGA013005,2001-03-05,3.741798234,Katakwi
21UGA013005,2001-03-06,53.02602444,Katakwi
21UGA013005,2001-03-07,9.77839632,Katakwi
21UGA013005,2001-03-08,0,Katakwi
21UGA013005,2001-03-09,17.92030373,Katakwi
21UGA013005,2001-03-10,-4.370977187,Katakwi
21UGA013005,2001-03-11,0,Katakwi
21UGA013005,2001-03-12,0,Katakwi
21UGA013005,2001-03-13,9.594969702,Katakwi
21UGA013005,2001-03-14,-3.985226452,Katakwi
21UGA013005,2001-03-15,-3.51696924,Katakwi
21UGA013005,2001-03-16,0,Katakwi
21UGA013005,2001-03-17,-1.97799449,Katakwi
21UGA013005,2001-03-18,0,Katakwi
21UGA013005,2001-03-19,10.68063383,Katakwi
21UGA013005,2001-03-20,2.556204712,Katakwi
21UGA013005,2001-03-21,2.528727484,Katakwi
21UGA013005,2001-03-22,0,Katakwi
21UGA013005,2001-03-23,7.966466022,Katakwi
21UGA013005,2001-03-24,6.371238947,Katakwi
21UGA013005,2001-03-25,9.793299723,Katakwi
21UGA013005,2001-03-26,22.54854021,Katakwi
21UGA013005,2001-03-27,2.930080032,Katakwi
21UGA013005,2001-03-28,10.05340538,Katakwi
21UGA013005,2001-03-29,5.73391192,Katakwi
21UGA013005,2001-03-30,10.33052549,Katakwi
21UGA013005,2001-03-31,12.96510172,Katakwi
21UGA013005,2001-04-01,9.880334806,Katakwi
21UGA013005,2001-04-02,0,Katakwi
21UGA013005,2001-04-03,0,Katakwi
21UGA013005,2001-04-04,7.577184415,Katakwi
21UGA013005,2001-04-05,21.8124506,Katakwi
21UGA013005,2001-04-06,13.56942019,Katakwi
21UGA013005,2001-04-07,12.93497262,Katakwi
21UGA013005,2001-04-08,7.917533946,Katakwi
21UGA013005,2001-04-09,7.788100266,Katakwi
21UGA013005,2001-04-10,5.830712557,Katakwi
21UGA013005,2001-04-11,2.864675069,Katakwi
21UGA013005,2001-04-12,0,Katakwi
21UGA013005,2001-04-13,1.947140682,Katakwi
21UGA013005,2001-04-14,0,Katakwi
21UGA013005,2001-04-15,4.74287169,Katakwi
21UGA013005,2001-04-16,0,Katakwi
21UGA013005,2001-04-17,0,Katakwi
21UGA013005,2001-04-18,0,Katakwi
21UGA013005,2001-04-19,-0.696030045,Katakwi
21UGA013005,2001-04-20,6.091549802,Katakwi
21UGA013005,2001-04-21,21.33650312,Katakwi
21UGA013005,2001-04-22,21.71609688,Katakwi
21UGA013005,2001-04-23,11.03670559,Katakwi
21UGA013005,2001-04-24,12.16522708,Katakwi
21UGA013005,2001-04-25,-5.459940481,Katakwi
21UGA013005,2001-04-26,0,Katakwi
21UGA013005,2001-04-27,12.0860867,Katakwi
21UGA013005,2001-04-28,8.455305862,Katakwi
21UGA013005,2001-04-29,5.364701796,Katakwi
21UGA013005,2001-04-30,5.058733249,Katakwi
21UGA013005,2001-05-01,6.669141006,Katakwi
21UGA013005,2001-05-02,14.74902143,Katakwi
21UGA013005,2001-05-03,8.914239025,Katakwi
21UGA013005,2001-05-04,15.0569581,Katakwi
21UGA013005,2001-05-05,7.520112705,Katakwi
21UGA013005,2001-05-06,14.66823473,Katakwi
21UGA013005,2001-05-07,0,Katakwi
21UGA013005,2001-05-08,15.09772253,Katakwi
21UGA013005,2001-05-09,12.09440632,Katakwi
21UGA013005,2001-05-10,18.93679399,Katakwi
21UGA013005,2001-05-11,12.58733835,Katakwi
21UGA013005,2001-05-12,7.266259933,Katakwi
21UGA013005,2001-05-13,5.396380639,Katakwi
21UGA013005,2001-05-14,10.25936131,Katakwi
21UGA013005,2001-05-15,6.745651317,Katakwi
21UGA013005,2001-05-16,13.67607827,Katakwi
21UGA013005,2001-05-17,13.44673901,Katakwi
21UGA013005,2001-05-18,18.47606688,Katakwi
21UGA013005,2001-05-19,8.898073101,Katakwi
21UGA013005,2001-05-20,0,Katakwi
21UGA013005,2001-05-21,0,Katakwi
21UGA013005,2001-05-22,0,Katakwi
21UGA013005,2001-05-23,9.264324427,Katakwi
21UGA013005,2001-05-24,10.22274232,Katakwi
21UGA013005,2001-05-25,0,Katakwi
21UGA013005,2001-05-26,0,Katakwi
21UGA013005,2001-05-27,16.46685057,Katakwi
21UGA013005,2001-05-28,44.3857008,Katakwi
21UGA013005,2001-05-29,22.60516481,Katakwi
21UGA013005,2001-05-30,23.51188364,Katakwi
21UGA013005,2001-05-31,32.09129028,Katakwi
21UGA013005,2001-06-01,9.269158506,Katakwi
21UGA013005,2001-06-02,7.776223087,Katakwi
21UGA013005,2001-06-03,0,Katakwi
21UGA013005,2001-06-04,0,Katakwi
21UGA013005,2001-06-05,22.92138395,Katakwi
21UGA013005,2001-06-06,17.27648277,Katakwi
21UGA013005,2001-06-07,0.413483095,Katakwi
21UGA013005,2001-06-08,9.777368355,Katakwi
21UGA013005,2001-06-09,17.52477694,Katakwi
21UGA013005,2001-06-10,12.98069887,Katakwi
21UGA013005,2001-06-11,38.13125038,Katakwi
21UGA013005,2001-06-12,11.23239765,Katakwi
21UGA013005,2001-06-13,14.52677622,Katakwi
21UGA013005,2001-06-14,17.98265238,Katakwi
21UGA013005,2001-06-15,23.93839111,Katakwi
21UGA013005,2001-06-16,9.19013772,Katakwi
21UGA013005,2001-06-17,0,Katakwi
21UGA013005,2001-06-18,17.7465744,Katakwi
21UGA013005,2001-06-19,11.28649101,Katakwi
21UGA013005,2001-06-20,16.00934954,Katakwi
21UGA013005,2001-06-21,0,Katakwi
21UGA013005,2001-06-22,0,Katakwi
21UGA013005,2001-06-23,0,Katakwi
21UGA013005,2001-06-24,0,Katakwi
21UGA013005,2001-06-25,14.32979817,Katakwi
21UGA013005,2001-06-26,27.13245363,Katakwi
21UGA013005,2001-06-27,23.61703377,Katakwi
21UGA013005,2001-06-28,10.69113283,Katakwi
21UGA013005,2001-06-29,19.67725134,Katakwi
21UGA013005,2001-06-30,12.52576127,Katakwi
21UGA013005,2001-07-01,0,Katakwi
21UGA013005,2001-07-02,17.91329603,Katakwi
21UGA013005,2001-07-03,25.41771374,Katakwi
21UGA013005,2001-07-04,0,Katakwi
21UGA013005,2001-07-05,26.07298622,Katakwi
21UGA013005,2001-07-06,16.89895611,Katakwi
21UGA013005,2001-07-07,0,Katakwi
21UGA013005,2001-07-08,0,Katakwi
21UGA013005,2001-07-09,0,Katakwi
21UGA013005,2001-07-10,0,Katakwi
21UGA013005,2001-07-11,12.87313342,Katakwi
21UGA013005,2001-07-12,27.35792179,Katakwi
21UGA013005,2001-07-13,41.95466614,Katakwi
21UGA013005,2001-07-14,12.95568724,Katakwi
21UGA013005,2001-07-15,0,Katakwi
21UGA013005,2001-07-16,0,Katakwi
21UGA013005,2001-07-17,16.08148966,Katakwi
21UGA013005,2001-07-18,24.17234936,Katakwi
21UGA013005,2001-07-19,14.28000817,Katakwi
21UGA013005,2001-07-20,0,Katakwi
21UGA013005,2001-07-21,19.99770565,Katakwi
21UGA013005,2001-07-22,12.82716341,Katakwi
21UGA013005,2001-07-23,21.61651888,Katakwi
21UGA013005,2001-07-24,9.188581371,Katakwi
21UGA013005,2001-07-25,29.44319201,Katakwi
21UGA013005,2001-07-26,33.9438261,Katakwi
21UGA013005,2001-07-27,35.13314552,Katakwi
21UGA013005,2001-07-28,20.23180618,Katakwi
21UGA013005,2001-07-29,36.0582037,Katakwi
21UGA013005,2001-07-30,26.01986933,Katakwi
21UGA013005,2001-07-31,54.7432291,Katakwi
21UGA013005,2001-08-01,25.07855577,Katakwi
21UGA013005,2001-08-02,21.79670782,Katakwi
21UGA013005,2001-08-03,0,Katakwi
21UGA013005,2001-08-04,11.59431181,Katakwi
21UGA013005,2001-08-05,0,Katakwi
21UGA013005,2001-08-06,0,Katakwi
21UGA013005,2001-08-07,0,Katakwi
21UGA013005,2001-08-08,29.09958649,Katakwi
21UGA013005,2001-08-09,10.38947744,Katakwi
21UGA013005,2001-08-10,7.110882378,Katakwi
21UGA013005,2001-08-11,0,Katakwi
21UGA013005,2001-08-12,8.096743393,Katakwi
21UGA013005,2001-08-13,17.78226767,Katakwi
21UGA013005,2001-08-14,17.11215248,Katakwi
21UGA013005,2001-08-15,0,Katakwi
21UGA013005,2001-08-16,16.04319253,Katakwi
21UGA013005,2001-08-17,26.4481679,Katakwi
21UGA013005,2001-08-18,14.4320159,Katakwi
21UGA013005,2001-08-19,14.70902276,Katakwi
21UGA013005,2001-08-20,0,Katakwi
21UGA013005,2001-08-21,11.10256104,Katakwi
21UGA013005,2001-08-22,11.98460021,Katakwi
21UGA013005,2001-08-23,26.36259165,Katakwi
21UGA013005,2001-08-24,43.69917183,Katakwi
21UGA013005,2001-08-25,11.68351727,Katakwi
21UGA013005,2001-08-26,26.60273247,Katakwi
21UGA013005,2001-08-27,22.79003239,Katakwi
21UGA013005,2001-08-28,6.039745522,Katakwi
21UGA013005,2001-08-29,0,Katakwi
21UGA013005,2001-08-30,21.12811537,Katakwi
21UGA013005,2001-08-31,10.78134909,Katakwi
21UGA013005,2001-09-01,28.79794722,Katakwi
21UGA013005,2001-09-02,32.35039425,Katakwi
21UGA013005,2001-09-03,4.946960974,Katakwi
21UGA013005,2001-09-04,15.00109229,Katakwi
21UGA013005,2001-09-05,7.020646739,Katakwi
21UGA013005,2001-09-06,6.080258155,Katakwi
21UGA013005,2001-09-07,22.17272577,Katakwi
21UGA013005,2001-09-08,0,Katakwi
21UGA013005,2001-09-09,0,Katakwi
21UGA013005,2001-09-10,0,Katakwi
21UGA013005,2001-09-11,0,Katakwi
21UGA013005,2001-09-12,0,Katakwi
21UGA013005,2001-09-13,0,Katakwi
21UGA013005,2001-09-14,0,Katakwi
21UGA013005,2001-09-15,3.507782722,Katakwi
21UGA013005,2001-09-16,0,Katakwi
21UGA013005,2001-09-17,13.46033783,Katakwi
21UGA013005,2001-09-18,10.31082821,Katakwi
21UGA013005,2001-09-19,6.115166903,Katakwi
21UGA013005,2001-09-20,20.41482544,Katakwi
21UGA013005,2001-09-21,9.876085472,Katakwi
21UGA013005,2001-09-22,20.08951931,Katakwi
21UGA013005,2001-09-23,9.756634521,Katakwi
21UGA013005,2001-09-24,0,Katakwi
21UGA013005,2001-09-25,0,Katakwi
21UGA013005,2001-09-26,11.63130946,Katakwi
21UGA013005,2001-09-27,0,Katakwi
21UGA013005,2001-09-28,8.010082507,Katakwi
21UGA013005,2001-09-29,12.77617459,Katakwi
21UGA013005,2001-09-30,3.874657238,Katakwi
21UGA013005,2001-10-01,0,Katakwi
21UGA013005,2001-10-02,14.65596776,Katakwi
21UGA013005,2001-10-03,10.18993139,Katakwi
21UGA013005,2001-10-04,2.506488705,Katakwi
21UGA013005,2001-10-05,0,Katakwi
21UGA013005,2001-10-06,17.12608194,Katakwi
21UGA013005,2001-10-07,14.94435859,Katakwi
21UGA013005,2001-10-08,28.28212366,Katakwi
21UGA013005,2001-10-09,0,Katakwi
21UGA013005,2001-10-10,14.43055725,Katakwi
21UGA013005,2001-10-11,2.912610364,Katakwi
21UGA013005,2001-10-12,0,Katakwi
21UGA013005,2001-10-13,0,Katakwi
21UGA013005,2001-10-14,0,Katakwi
21UGA013005,2001-10-15,0,Katakwi
21UGA013005,2001-10-16,0,Katakwi
21UGA013005,2001-10-17,0,Katakwi
21UGA013005,2001-10-18,0,Katakwi
21UGA013005,2001-10-19,3.905412078,Katakwi
21UGA013005,2001-10-20,9.040063286,Katakwi
21UGA013005,2001-10-21,0,Katakwi
21UGA013005,2001-10-22,13.66317692,Katakwi
21UGA013005,2001-10-23,14.22652545,Katakwi
21UGA013005,2001-10-24,26.31029043,Katakwi
21UGA013005,2001-10-25,26.39072313,Katakwi
21UGA013005,2001-10-26,34.57962303,Katakwi
21UGA013005,2001-10-27,28.54540672,Katakwi
21UGA013005,2001-10-28,21.51133556,Katakwi
21UGA013005,2001-10-29,33.47714806,Katakwi
21UGA013005,2001-10-30,24.77084703,Katakwi
21UGA013005,2001-10-31,19.59421234,Katakwi
21UGA013005,2001-11-01,35.55328693,Katakwi
21UGA013005,2001-11-02,6.825200224,Katakwi
21UGA013005,2001-11-03,0,Katakwi
21UGA013005,2001-11-04,20.2761713,Katakwi
21UGA013005,2001-11-05,0,Katakwi
21UGA013005,2001-11-06,0,Katakwi
21UGA013005,2001-11-07,0,Katakwi
21UGA013005,2001-11-08,13.96711955,Katakwi
21UGA013005,2001-11-09,14.03330693,Katakwi
21UGA013005,2001-11-10,4.497607803,Katakwi
21UGA013005,2001-11-11,4.162600923,Katakwi
21UGA013005,2001-11-12,11.55243287,Katakwi
21UGA013005,2001-11-13,15.30406551,Katakwi
21UGA013005,2001-11-14,8.877066755,Katakwi
21UGA013005,2001-11-15,16.96580944,Katakwi
21UGA013005,2001-11-16,12.42700653,Katakwi
21UGA013005,2001-11-17,11.92712379,Katakwi
21UGA013005,2001-11-18,19.45546398,Katakwi
21UGA013005,2001-11-19,26.63668489,Katakwi
21UGA013005,2001-11-20,9.451753855,Katakwi
21UGA013005,2001-11-21,1.237835562,Katakwi
21UGA013005,2001-11-22,0,Katakwi
21UGA013005,2001-11-23,0,Katakwi
21UGA013005,2001-11-24,0,Katakwi
21UGA013005,2001-11-25,0,Katakwi
21UGA013005,2001-11-26,0,Katakwi
21UGA013005,2001-11-27,0,Katakwi
21UGA013005,2001-11-28,0,Katakwi
21UGA013005,2001-11-29,0,Katakwi
21UGA013005,2001-11-30,0,Katakwi
21UGA013005,2001-12-01,0,Katakwi
21UGA013005,2001-12-02,0,Katakwi
21UGA013005,2001-12-03,0,Katakwi
21UGA013005,2001-12-04,4.912619352,Katakwi
21UGA013005,2001-12-05,7.119489169,Katakwi
21UGA013005,2001-12-06,0,Katakwi
21UGA013005,2001-12-07,0,Katakwi
21UGA013005,2001-12-08,0,Katakwi
21UGA013005,2001-12-09,2.584927189,Katakwi
21UGA013005,2001-12-10,2.584927189,Katakwi
21UGA013005,2001-12-11,0,Katakwi
21UGA013005,2001-12-12,0,Katakwi
21UGA013005,2001-12-13,0,Katakwi
21UGA013005,2001-12-14,2.79634099,Katakwi
21UGA013005,2001-12-15,2.79634099,Katakwi
21UGA013005,2001-12-16,0,Katakwi
21UGA013005,2001-12-17,0,Katakwi
21UGA013005,2001-12-18,0,Katakwi
21UGA013005,2001-12-19,2.524910903,Katakwi
21UGA013005,2001-12-20,0,Katakwi
21UGA013005,2001-12-21,0,Katakwi
21UGA013005,2001-12-22,0,Katakwi
21UGA013005,2001-12-23,0,Katakwi
21UGA013005,2001-12-24,0,Katakwi
21UGA013005,2001-12-25,0,Katakwi
21UGA013005,2001-12-26,0,Katakwi
21UGA013005,2001-12-27,0,Katakwi
21UGA013005,2001-12-28,0,Katakwi
21UGA013005,2001-12-29,0,Katakwi
21UGA013005,2001-12-30,3.274117875,Katakwi
21UGA013005,2001-12-31,2.767225158,Katakwi
21UGA013005,2002-01-01,2.686307752,Katakwi
21UGA013005,2002-01-02,5.278179717,Katakwi
21UGA013005,2002-01-03,2.47843194,Katakwi
21UGA013005,2002-01-04,4.346164441,Katakwi
21UGA013005,2002-01-05,8.816953802,Katakwi
21UGA013005,2002-01-06,5.3916857,Katakwi
21UGA013005,2002-01-07,0,Katakwi
21UGA013005,2002-01-08,0,Katakwi
21UGA013005,2002-01-09,0,Katakwi
21UGA013005,2002-01-10,0,Katakwi
21UGA013005,2002-01-11,1.835648096,Katakwi
21UGA013005,2002-01-12,0,Katakwi
21UGA013005,2002-01-13,0,Katakwi
21UGA013005,2002-01-14,0,Katakwi
21UGA013005,2002-01-15,3.485767508,Katakwi
21UGA013005,2002-01-16,0,Katakwi
21UGA013005,2002-01-17,0,Katakwi
21UGA013005,2002-01-18,0,Katakwi
21UGA013005,2002-01-19,0,Katakwi
21UGA013005,2002-01-20,0,Katakwi
21UGA013005,2002-01-21,0,Katakwi
21UGA013005,2002-01-22,0,Katakwi
21UGA013005,2002-01-23,4.240455413,Katakwi
21UGA013005,2002-01-24,0,Katakwi
21UGA013005,2002-01-25,0,Katakwi
21UGA013005,2002-01-26,0,Katakwi
21UGA013005,2002-01-27,4.285638404,Katakwi
21UGA013005,2002-01-28,0,Katakwi
21UGA013005,2002-01-29,0,Katakwi
21UGA013005,2002-01-30,0,Katakwi
21UGA013005,2002-01-31,0,Katakwi
21UGA013005,2002-02-01,0,Katakwi
21UGA013005,2002-02-02,0,Katakwi
21UGA013005,2002-02-03,0,Katakwi
21UGA013005,2002-02-04,0,Katakwi
21UGA013005,2002-02-05,0,Katakwi
21UGA013005,2002-02-06,0,Katakwi
21UGA013005,2002-02-07,0,Katakwi
21UGA013005,2002-02-08,0,Katakwi
21UGA013005,2002-02-09,0,Katakwi
21UGA013005,2002-02-10,0,Katakwi
21UGA013005,2002-02-11,0,Katakwi
21UGA013005,2002-02-12,2.267310119,Katakwi
21UGA013005,2002-02-13,0,Katakwi
21UGA013005,2002-02-14,0,Katakwi
21UGA013005,2002-02-15,0,Katakwi
21UGA013005,2002-02-16,5.006993699,Katakwi
21UGA013005,2002-02-17,20.1252676,Katakwi
21UGA013005,2002-02-18,10.0626338,Katakwi
21UGA013005,2002-02-19,3.145902121,Katakwi
21UGA013005,2002-02-20,2.759858298,Katakwi
21UGA013005,2002-02-21,0,Katakwi
21UGA013005,2002-02-22,0,Katakwi
21UGA013005,2002-02-23,0,Katakwi
21UGA013005,2002-02-24,0,Katakwi
21UGA013005,2002-02-25,0,Katakwi
21UGA013005,2002-02-26,2.809972405,Katakwi
21UGA013005,2002-02-27,3.865064013,Katakwi
21UGA013005,2002-02-28,8.802706337,Katakwi
21UGA013005,2002-03-01,4.289359045,Katakwi
21UGA013005,2002-03-02,3.777506566,Katakwi
21UGA013005,2002-03-03,10.03163218,Katakwi
21UGA013005,2002-03-04,5.181530118,Katakwi
21UGA013005,2002-03-05,7.581588197,Katakwi
21UGA013005,2002-03-06,18.04013824,Katakwi
21UGA013005,2002-03-07,19.58796892,Katakwi
21UGA013005,2002-03-08,0,Katakwi
21UGA013005,2002-03-09,13.63599195,Katakwi
21UGA013005,2002-03-10,21.88747406,Katakwi
21UGA013005,2002-03-11,0,Katakwi
21UGA013005,2002-03-12,0,Katakwi
21UGA013005,2002-03-13,0,Katakwi
21UGA013005,2002-03-14,-1.234786797,Katakwi
21UGA013005,2002-03-15,-3.508034849,Katakwi
21UGA013005,2002-03-16,0,Katakwi
21UGA013005,2002-03-17,-4.113730741,Katakwi
21UGA013005,2002-03-18,7.894530201,Katakwi
21UGA013005,2002-03-19,7.21392715,Katakwi
21UGA013005,2002-03-20,4.893064094,Katakwi
21UGA013005,2002-03-21,5.295298743,Katakwi
21UGA013005,2002-03-22,0,Katakwi
21UGA013005,2002-03-23,0,Katakwi
21UGA013005,2002-03-24,0,Katakwi
21UGA013005,2002-03-25,0,Katakwi
21UGA013005,2002-03-26,0.564090419,Katakwi
21UGA013005,2002-03-27,-1.039841914,Katakwi
21UGA013005,2002-03-28,0,Katakwi
21UGA013005,2002-03-29,0,Katakwi
21UGA013005,2002-03-30,0,Katakwi
21UGA013005,2002-03-31,0,Katakwi
21UGA013005,2002-04-01,0,Katakwi
