fid,name,lat,lon,type,report_date
33339,Nkhalamuntheta,-10.7645233,34.0320438,Piped into public tap / standpipe / basin,
33340,Kayiwale Tap,-11.0146643,33.7895882,Piped into public tap / standpipe / basin,
33341,Vulayata,-10.7846462,34.0260717,Piped into public tap / standpipe / basin,
33343,Jino,-11.0166166,33.7726925,Piped into public tap / standpipe / basin,
33345,Matupi,-10.8895430,33.7564102,Piped into public tap / standpipe / basin,
33346,Lubinga,-10.9862081,33.7584781,Piped into public tap / standpipe / basin,
33347,Chilongozi,-10.9767579,33.7470990,Borehole or tubewell,
33348,Chikalamba,-11.0251367,33.8557920,Piped into public tap / standpipe / basin,
33351,Valeen mdili tap ,-10.9765932,33.7378953,Piped into yard/plot,
33352,Mlongoti,-11.0259786,33.8686896,Piped into public tap / standpipe / basin,
33353,Chigwere,-11.0258605,33.8482040,Piped into public tap / standpipe / basin,
33355,Mjuma,-10.9548698,33.7632339,Borehole or tubewell,
33356,Chisovya,-10.9476516,33.9468293,Piped into public tap / standpipe / basin,
33360,Chigwere,-11.0232146,33.8440677,Piped into public tap / standpipe / basin,
33363,Nkhungulumi,-10.7673183,34.0567709,Piped into public tap / standpipe / basin,
33364,Tchovani borehole ,-12.2087970,33.5482771,Borehole or tubewell,
33365,Mzakwacha,-10.9378611,33.7500512,Borehole or tubewell,
33366,Mbawa primary school borehole,-12.1227744,33.4194332,Borehole or tubewell,
33375,Cheyeka,-10.9508569,33.7470694,Piped into public tap / standpipe / basin,
33376,Vingula,-10.8660951,33.9963558,Piped into public tap / standpipe / basin,
33377,Kasawambe,-10.9717164,33.7436886,Piped into public tap / standpipe / basin,
33378,Zung'Uzu,-11.0370537,33.5802492,Piped into public tap / standpipe / basin,
33379,Chamumono,-10.7758500,34.0390373,Protected dug well,
33382,Bamantha,-10.9339322,33.7432417,Piped into public tap / standpipe / basin,
33383,Wandembo,-10.7729901,34.0284543,Piped into public tap / standpipe / basin,
33384,Nkhungulumi,-10.7570080,34.0657832,Protected dug well,
33387,Mjuma,-10.9615475,33.7670729,Borehole or tubewell,
33388,Yalero,-10.8255834,34.0968621,Piped into public tap / standpipe / basin,
33389,Bongololo,-10.9726994,33.7403489,Borehole or tubewell,
33390,Chiwaya,-10.9346731,33.9507102,Borehole or tubewell,
33392,Tambalamutuwa,-10.7485194,34.0252884,Piped into public tap / standpipe / basin,
33393,Chikalamba,-11.0084260,33.8530909,Piped into public tap / standpipe / basin,
33395,Kapungamasuku,-11.0098579,34.0744412,Borehole or tubewell,
33396,Kasawambe,-10.9764181,33.7448983,Piped into public tap / standpipe / basin,
33398,Chilongozi,-10.9780262,33.7441363,Piped into public tap / standpipe / basin,
33399,Masanika,-10.9948085,33.7652416,Piped into public tap / standpipe / basin,
33400,Chilongozi,-10.9784415,33.7453880,Piped into public tap / standpipe / basin,
33401,Mwalivulungo,-10.7443300,34.2059870,Piped into public tap / standpipe / basin,
33402,Chikalamba,-11.0263257,33.8542483,Piped into public tap / standpipe / basin,
33404,Cheyeka,-10.9517711,33.7495293,Piped into public tap / standpipe / basin,
33405,Bongololo,-10.9777475,33.7425354,Piped into public tap / standpipe / basin,
33406,Kagara,-10.8580272,33.9844252,Piped into public tap / standpipe / basin,
33407,Zung'Uzu,-11.0358707,33.5802116,Piped into public tap / standpipe / basin,
33408,Kalinga borehole,-10.9577120,33.9787790,Borehole or tubewell,
33409,Chatumbwa,-11.0231454,33.8476919,Piped into public tap / standpipe / basin,
33411,Chatumbwa,-11.0205744,33.8433366,Piped into public tap / standpipe / basin,
33412,Chikalamba,-11.0257025,33.8535889,Piped into public tap / standpipe / basin,
33413,Lubinga,-10.9888779,33.7613961,Protected dug well,
33414,Mphangapanga vge borehole,-10.8985261,33.9684889,Borehole or tubewell,
33415,Chikalamba,-11.0127700,33.8523152,Piped into public tap / standpipe / basin,
33416,Chikalamba,-11.0140526,33.8541082,Piped into public tap / standpipe / basin,
33418,Nkhulande,-10.7730588,34.2012595,Piped into public tap / standpipe / basin,
33422,Chisovya,-10.9427677,33.9393797,Piped into public tap / standpipe / basin,
33423,Jalira,-11.0253870,33.7553215,Borehole or tubewell,
33430,Chatumbwa,-11.0205223,33.8399584,Piped into public tap / standpipe / basin,
33431,Kanjululu,-10.9622618,33.9298457,Piped into public tap / standpipe / basin,
33432,Gomeka,-11.0214124,33.8661122,Piped into public tap / standpipe / basin,
33433,Chilongozi,-10.9782170,33.7455640,Piped into public tap / standpipe / basin,
33434,Muwa,-10.9436609,33.7556317,Piped into public tap / standpipe / basin,
33435,Chinjoka,-10.8074736,34.1126789,Piped into public tap / standpipe / basin,
33436,Bwati,-10.9780841,33.7525621,Piped into public tap / standpipe / basin,
33438,Chigwere,-11.0234640,33.8381072,Piped into public tap / standpipe / basin,
33439,Bongololo,-10.9780279,33.7428336,Borehole or tubewell,
33440,Kasawambe,-10.9774822,33.7382738,Piped into public tap / standpipe / basin,
33441,Chigwere,-11.0227419,33.8439202,Piped into public tap / standpipe / basin,
33444,Mundala,-10.7646462,34.0893080,Surface water,
33446,Chigwere,-11.0228813,33.8445014,Piped into public tap / standpipe / basin,
33447,Mwasukwe,-10.7390058,34.1528863,Protected dug well,
33448,Chikhutu village water point,-10.9193530,33.9743531,Piped into public tap / standpipe / basin,
33451,Mwanjakwa,-10.9090892,33.7074908,Protected dug well,
33452,Chimayi,-10.9341999,33.7392085,Piped into public tap / standpipe / basin,
33453,Chigwere,-11.0225793,33.8355755,Piped into public tap / standpipe / basin,
33454,Jino,-10.9464237,33.7556473,Piped into public tap / standpipe / basin,
33455,Kanyunya water point,-11.0001846,33.7734169,Borehole or tubewell,
33456,Kajilombere,-10.9575406,33.9335596,Piped into public tap / standpipe / basin,
33457,Mwachifumya,-10.8227663,34.0163187,Borehole or tubewell,
33458,Bamantha,-10.9355994,33.7408213,Piped into public tap / standpipe / basin,
33460,Bongololo,-10.9742403,33.7402662,Borehole or tubewell,
33461,Jonathan nyirenda tap ,-10.9772674,33.7394870,Piped into yard/plot,
33463,Nkhalamuntheta,-10.7486421,34.0259229,Piped into public tap / standpipe / basin,
33464,Gwinyani,-10.7823983,34.2075293,Piped into public tap / standpipe / basin,
33465,Mwanjabala Swallow Well ,-9.8937609,33.9006126,Protected dug well,
33466,Chilongozi,-10.9772950,33.7458929,Piped into public tap / standpipe / basin,
33467,Chikalamba,-11.0146089,33.8540703,Piped into public tap / standpipe / basin,
33470,Tcheza Shaba borehole ,-11.8943578,33.5364273,Borehole or tubewell,
33471,Nyahalawa nyamagodosha tap,-10.7784048,34.2028980,Piped into public tap / standpipe / basin,
33472,Muthangamwembe,-10.9475064,33.9341370,Protected dug well,
33475,Mwambanya waterpoint,-9.9302557,33.8558316,Protected dug well,
33477,Mwalwimba dug well,-9.9463945,33.9236209,Unprotected dug well,
33478,Emoneni Phiri,-11.9986467,33.4084100,Protected dug well,
33479,Yaulungu,-10.8687117,33.9925711,Piped into public tap / standpipe / basin,
33480,Aunt Mwiza Lodge,-9.9368230,33.9261400,Borehole or tubewell,
33482,Mlanguluka,-10.7765007,34.0667957,Unprotected spring,
33485,Lunguluka,-10.9703551,34.0934194,Piped into public tap / standpipe / basin,
33488,Ishmael Nyirenda water point,-12.1432676,33.4695114,Protected dug well,
33490,Mbwili waterpoint 1,-9.9594173,33.8752783,Borehole or tubewell,
33491,Chiweko tap,-11.0112263,33.8476428,Piped into public tap / standpipe / basin,
33494,Chiweko tap,-11.0110326,33.8473753,Piped into public tap / standpipe / basin,
33499,Chiweko tap,-11.0109453,33.8474060,Piped into public tap / standpipe / basin,
33503,Chatumbwa Tap 19,-11.0179819,33.8428985,Piped into public tap / standpipe / basin,
33504,Chilenga,-10.7371524,34.0480224,Surface water,
33506,Chiweko tap,-11.0107211,33.8473565,Piped into public tap / standpipe / basin,
33507,Chiweko tap,-11.0106174,33.8471175,Piped into public tap / standpipe / basin,
33508,Martin chione waterpoint,-10.9811423,33.7404184,Piped into yard/plot,
33510,Chatumbwa Tap 18,-11.0177348,33.8430529,Piped into public tap / standpipe / basin,
33511,Mbawa community day secondary  school  borehole,-12.1206054,33.4214064,Borehole or tubewell,
33512,Lubembe borehole,-9.9586016,33.6774361,Borehole or tubewell,
33514,Mwenezungu,-10.7379404,34.0418657,Piped into public tap / standpipe / basin,
33515,Mjupa  tap,-10.7785087,34.2041035,Piped into public tap / standpipe / basin,
33516,Zgawalawata water point,-10.9178520,33.9471938,Piped into public tap / standpipe / basin,
33518,Munyonga,-10.8773167,33.9881351,Piped into public tap / standpipe / basin,
33519,Spencer dug well,-9.9452597,33.9236453,Unprotected dug well,
33521,Kasuzumira Tap 15,-11.0181845,33.8424033,Piped into public tap / standpipe / basin,
33524,Derlings Ndolo water point,-12.1425292,33.4685254,Protected dug well,
33525,Mlowe jetty market tap ,-10.7788872,34.2049668,Piped into public tap / standpipe / basin,
33526,Munthali dug well,-9.9498452,33.9043700,Unprotected dug well,
33529,Chavinda ,-11.9140000,33.4590000,Borehole or tubewell,
33531,Thindwa dug well,-9.9491645,33.9038828,Unprotected dug well,
33532, Wangomile dug well,-9.9493618,33.9063993,Unprotected dug well,
33535,Chatumbwa Tap ,-11.0198741,33.8417008,Piped into public tap / standpipe / basin,
33537,Lubinga,-10.9895253,33.7608412,Piped into public tap / standpipe / basin,
33539,Zabron Kamanga Village borehole ,-11.7087827,33.6587464,Borehole or tubewell,
33540,Lloyd kavuta,-11.5256324,33.9620772,Borehole or tubewell,
33543,Bwana Ngosi Borehole ,-10.0112934,33.9412429,Borehole or tubewell,
33544,Kondwerani,-11.3772169,33.9162110,Borehole or tubewell,
33546,Hoti jp school,-11.4384438,33.8473820,Borehole or tubewell,
33548,Khunga,-12.2713966,33.4378166,Borehole or tubewell,
33553,Lloyd kavuta,-11.5256324,33.9620772,Borehole or tubewell,
33554,Loudon TTC,-12.1450356,33.4827091,Borehole or tubewell,
33555,Kapija School borehole,-11.4250071,33.3247728,Protected dug well,
33556,Dr Ellen Tan,-11.4803571,33.8898328,Borehole or tubewell,
33559,Kalenga,-10.7372400,34.2075983,Borehole or tubewell,
33560,Mwakalomba,-10.7402733,34.2054317,Borehole or tubewell,
33561,Mwachipoka,-10.7250517,34.1952867,Borehole or tubewell,
33564,Bright kumwenda tap,-10.9350034,33.6333631,Piped into yard/plot,
33566,Kaphiririta Borehole ,-9.9986788,33.9455595,Borehole or tubewell,
33588,Mr Kabanga (Mzuni),-11.4849633,33.9535517,Borehole or tubewell,
33589,Mr. Nyirongo,-11.4019533,33.9332283,Borehole or tubewell,
33590,Mr. Nyirenda,-11.3671261,33.8781776,Borehole or tubewell,
33591,Church of Christ Primary School,-11.3586035,33.8765035,Protected dug well,
33595,Mbale,-10.7897175,34.0482114,Protected dug well,
33597,Vwalamanja,-10.7714070,34.0589569,Protected dug well,
33600,Mlongoti,-11.0226342,33.8726823,Piped into public tap / standpipe / basin,
33602,Chimayi,-10.9348059,33.7399166,Piped into public tap / standpipe / basin,
33603,Kambotoli,-10.7316571,34.0430793,Piped into public tap / standpipe / basin,
33604,Zgatepeta,-10.8428184,34.0053870,Piped into public tap / standpipe / basin,
33605,Chalowataya,-12.1997325,33.4900634,Borehole or tubewell,
33606,Bongololo,-10.9783244,33.7394520,Piped into public tap / standpipe / basin,
33607,Chikalamba,-11.0167510,33.8569966,Borehole or tubewell,
33610,Chatonda,-10.8826993,33.9784584,Piped into public tap / standpipe / basin,
33611,Matupi,-10.8886736,33.7567464,Piped into public tap / standpipe / basin,
33612,Chibwana,-10.9754621,33.7039662,Borehole or tubewell,
33613,Kapungamasuku,-11.0146200,34.0715158,Borehole or tubewell,
33614,Chakoma,-10.9214374,33.7411616,Piped into public tap / standpipe / basin,
33617,John Mtonga,-11.9858047,33.4423238,Borehole or tubewell,
33618,Chibwana Ndhovu,-12.0667600,33.4373517,Protected dug well,
33619,Chisenga,-12.2523717,33.4261917,Borehole or tubewell,
33622,Mulura,-10.7483517,34.2081950,Borehole or tubewell,
33625,Chamomono,-10.7722817,34.0325350,Borehole or tubewell,
33631,Nkhungulumi,-10.7658710,34.0587451,Protected dug well,
33633,Chibwana Ndhovu,-12.0667600,33.4373517,Protected dug well,
33634,CHINJOKA VILLAGE TAP 2,-10.9668354,33.9251834,Piped into public tap / standpipe / basin,
33636,Binga Vula school,-11.2970626,34.0217346,Borehole or tubewell,
33637,Tadeyo,-11.4804667,33.8899050,Borehole or tubewell,
33639,Mghogho,-11.3582800,33.8766350,Protected dug well,
33640,Inkosana Thomas Nkosi,-11.6740117,33.6434950,Borehole or tubewell,
33641,Jino,-10.9676461,33.7721222,Piped into public tap / standpipe / basin,
33642,Chamumono,-10.7759313,34.0383179,Borehole or tubewell,
33644,Jowe,-10.7950591,34.0169995,Protected dug well,
33646,Chilongozi tap ,-10.9760989,33.7467228,Piped into public tap / standpipe / basin,
33647,Bongololo,-10.9785086,33.7426325,Borehole or tubewell,
33649,Chisovya,-10.9469822,33.9435800,Piped into public tap / standpipe / basin,
33654,Kasuzumira Tap 2,-11.0181960,33.8425076,Piped into public tap / standpipe / basin,
33658,Muthangamwembe,-10.9475413,33.9311206,Piped into public tap / standpipe / basin,
33659,Kalabuka Mkandawire,-12.2670367,33.6339267,Borehole or tubewell,
33660,Mnyololo,-10.9485873,33.6848936,Piped into public tap / standpipe / basin,
33661,Mzimba Christian Vocation School,-11.9316230,33.4619950,Borehole or tubewell,
33662,Mbulu borehole,-9.9740733,33.8382340,Borehole or tubewell,
33674,Champinga Primary school borehole ,-11.9029465,33.5199258,Borehole or tubewell,
33676,Nkhalamuntheta,-10.7504708,34.0264526,Piped into public tap / standpipe / basin,
33680,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33682,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33685,Mbwaga,-10.8206322,34.1019904,Piped into public tap / standpipe / basin,
33686,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33688,Kamuzinga,-10.9717972,33.7649930,Piped into public tap / standpipe / basin,
33691,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33692,Dayire 1,-10.7494852,34.0650158,Borehole or tubewell,
33694,Lumbani mkisi water point ,-11.0251081,33.8527260,Piped into public tap / standpipe / basin,
33695,Khumbo mkandawire tap ,-10.9822158,33.7421963,Piped into yard/plot,
33696,Chenyentha tap,-11.0149764,33.8664443,Piped into public tap / standpipe / basin,
33697,Loudon TTC,-12.1450356,33.4827091,Borehole or tubewell,
33700,Mapeza,-10.9060800,34.0285683,Borehole or tubewell,
33703,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33704,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33705,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33706,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33711,Binga Vula school,-11.2970626,34.0217346,Borehole or tubewell,
33725,Mpinganjira Village,-12.0583267,33.5110150,Borehole or tubewell,
33727,Duru,-11.2571500,33.9584700,Protected dug well,
33728,isaac tembo,-11.2666000,33.9506300,Protected dug well,
33729,Chiwaniwani,-10.9522933,33.9464900,Borehole or tubewell,
33730,Zebediya nthawi,-11.2683600,33.9360500,Protected dug well,
33731,Chakwera,-11.0236010,33.9188200,Borehole or tubewell,
33732,Malema 2 communal kiosk fargo,-9.9467211,33.9115153,Piped into public tap / standpipe / basin,
33734,Chavinda ,-11.9140000,33.4590000,Borehole or tubewell,
33735,Chavinda ,-11.9140000,33.4590000,Borehole or tubewell,
33736,Sichoni dug well,-9.9471922,33.9119464,Unprotected dug well,
33738,Amidu dug well,-9.9473205,33.9120629,Unprotected dug well,
33739,John Hunga Borehole 2,-11.5809415,33.6747619,Protected dug well,
33740,Kaseka Chisi village borehole ,-11.1700374,33.5374559,Borehole or tubewell,
33741,Zinjowo Mwale community borehole ,-11.7732601,33.6833947,Borehole or tubewell,
33742,Micheal  phiri  water point ,-11.0274064,33.8488972,Piped into public tap / standpipe / basin,
33743,Chalowataya,-12.1997325,33.4900634,Borehole or tubewell,
33744,Chipeta Unprotected Shallow Well ,-9.9052952,33.9287351,Unprotected dug well,
33749,kennedy Gondwe,-11.3926167,33.9326750,Borehole or tubewell,
33751,Mafaniso Mtonga,-12.0936849,33.4749882,Borehole or tubewell,
33753,Mapeza,-10.9060800,34.0285683,Borehole or tubewell,
33756,Mghogho,-11.3582800,33.8766350,Protected dug well,
33759,Mzumala Shallow Well,-9.9081009,33.9261786,Unprotected dug well,
33760,Mr Mzumala,-10.4210000,33.7820000,Borehole or tubewell,
33762,Mr O.S Nkhonjera,-12.0569272,33.7474704,Borehole or tubewell,
33773,Muhlokota,-11.4233950,33.8474533,Borehole or tubewell,
33774,Mulura,-10.7483517,34.2081950,Borehole or tubewell,
33775,Mwabi Private Secondary School,-12.1238064,33.4786929,Borehole or tubewell,
33776,Mwachipoka,-10.7250517,34.1952867,Borehole or tubewell,
33778,Othaniel Hara,-11.5356591,33.9387487,Borehole or tubewell,
33779,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33782,sunduzgayo Tembo,-11.2774000,33.9461140,Protected dug well,
33784,Tadeyo,-11.4804667,33.8899050,Borehole or tubewell,
33788,Vundika,-10.7315833,34.0460783,Borehole or tubewell,
33792,mthema owned by tsumba,-11.4452258,34.0657657,Protected dug well,
33794,Oliver kaonga tap,-11.0139972,33.8527595,Piped into public tap / standpipe / basin,
33795,HT Msowoya tap,-11.0137443,33.8528796,Piped into yard/plot,
33796,Albert Ngwira tap,-11.0101813,33.8513578,Piped into yard/plot,
33800,Chiwembe Borehole ,-10.0256545,33.9593723,Borehole or tubewell,
33801,Nkhalamuntheta 2 tap,-10.7423991,34.0293647,Piped into public tap / standpipe / basin,
