disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;adm3_pcode;adm4_name;adm4_pcode;County;sub_county;ward;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera_cases;data_source;glidenumber;disaster_id;data_quality;magnitude_impact;date_recorded
flood;kenya;;;Kisumu;KE042;Muhoroni;;0;;Kisumu;Muhoroni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;540;2;0;2012/11/10
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;327;2;0;2013/03/20
flood;kenya;;;Makueni;KE017;Kibwezi West;;0;;Makueni;Kibwezi West;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;735;2;0;2018/03/19
flood;kenya;;;Nyeri;KE019;Kieni;;0;;Nyeri;Kieni;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1239;1;1;2012/06/11
flood;kenya;;;Nyeri;KE019;Kieni;;0;;Nyeri;Kieni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1244;2;0;2018/04/21
flood;kenya;;;Murang'a;KE021;Kigumo;;Kigumo;;Murang'a;Kigumo;Kigumo;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1009;2;0;2016/04/28
flood;kenya;;;Murang'a;KE021;Kigumo;;Kigumo;;Murang'a;Kigumo;Kigumo;0;0;0;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1010;2;0;2016/04/29
flood;kenya;;;Murang'a;KE021;Kigumo;;Kigumo;;Murang'a;Kigumo;Kigumo;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1020;2;1;2018/05/15
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;414;0;0;2006/05/22
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1131;2;0;2015/05/01
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1105;0;0;2009/12/27
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;eoc;0;462;2;1;2018/03/17
flood;kenya;;;Kilifi;KE003;Malindi;;0;;Kilifi;Malindi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;467;2;0;2018/04/25
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;5;0;25;0;100;288;0;0;0;1;0;0;0;0;0;0;0;0;0;dref;fl-2006-000159-ken;418;1;1;2006/11/08
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1294;2;1;2012/04/06
flood;kenya;;;Kajiado;KE034;Kajiado South;;Kimana;;Kajiado;Kajiado South;Kimana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;345;2;0;2018/03/19
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1315;0;0;2016/04/24
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;eoc;0;1301;2;0;2013/12/11
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1297;0;0;2012/06/11
flood;kenya;;;Kwale;KE002;Kinango;;Kinango;;Kwale;Kinango;Kinango;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;eoc;0;647;2;0;2017/05/08
flood;kenya;;;Nyandarua;KE018;Kinangop;;0;;Nyandarua;Kinangop;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1234;2;1;2018/04/23
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1072;2;0;2015/04/27
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;721;2;1;2015/04/14
flood;kenya;;;Mombasa;KE001;0;;Kipevu;;Mombasa;0;Kipevu;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;938;2;1;2015/11/16
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;eoc;0;1374;2;0;2018/06/18
flood;kenya;;;Kericho;KE035;kipkelion west sub county;;Kipkelion;;Kericho;kipkelion west sub county;Kipkelion;0;1;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;380;2;1;2015/12/16
flood;kenya;;;Elgeyo-Marakwet;KE028;0;;0;;Elgeyo-Marakwet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;136;0;0;2015/11/05
flood;kenya;;;Bomet;KE036;0;;0;;Bomet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;60;2;0;2015/11/27
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;349;2;0;2018/04/23
flood;kenya;;;Kajiado;KE034;Kajiado North;;0;;Kajiado;Kajiado North;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;328;2;1;2013/03/21
flood;kenya;;;Kajiado;KE034;Kajiado North;;0;;Kajiado;Kajiado North;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;332;2;0;2013/04/08
flood;kenya;;;Kisii;KE045;0;;0;;Kisii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;eoc;0;500;2;1;2015/11/12
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;505;0;0;2003/01/04
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;572;0;0;2013/05/31
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;593;2;0;2015/12/14
flood;kenya;;;Nandi;KE029;0;;0;;Nandi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1147;2;0;2012/04/25
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;7;0;0;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;526;1;1;2010/04/07
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;453;0;0;0;1;0;0;0;0;0;0;0;0;0;dref;-;508;1;1;2005/05/31
flood;kenya;;;Kisumu;KE042;Kisumu East;;0;;Kisumu;Kisumu East;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;535;0;0;2011/12/12
flood;kenya;;;Kisumu;KE042;Kisumu East;;0;;Kisumu;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;581;0;0;2014/05/26
flood;kenya;;;Kisumu;KE042;Kisumu East;;0;;Kisumu;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;588;2;0;2015/04/27
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1403;2;1;2012/05/08
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1405;1;1;2012/06/11
flood;kenya;;;Kajiado;KE034;Kajiado East;;Kitengela;;Kajiado;Kajiado East;Kitengela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;318;2;0;2012/04/23
flood;kenya;;;Kajiado;KE034;Kajiado East;;Kitengela;;Kajiado;Kajiado East;Kitengela;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;325;0;0;2012/06/11
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;200;0;0;dref;0;323;1;1;2012/05/08
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;wra;0;722;1;1;2015/04/16
flood;kenya;;;Elgeyo-Marakwet;KE028;0;;0;;Elgeyo-Marakwet;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;126;1;1;2010/04/30
flood;kenya;;;Kitui;KE015;0;;0;;Kitui;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;615;1;1;2004/07/01
flood;kenya;;;Kitui;KE015;0;;0;;Kitui;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;629;2;1;2018/05/13
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;708;2;0;2018/03/07
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;604;2;0;2018/04/29
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;561;0;0;2013/01/15
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;559;0;0;2013/01/15
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;227;2;0;2015/05/03
flood;kenya;;;Kisumu;KE042;Kisumu East;;0;;Kisumu;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;543;2;0;2012/12/31
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;28;1;0;2010/09/03
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;445;0;0;2013/04/16
flood;kenya;;;Wajir;KE008;0;;0;;Wajir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1524;2;0;2017/05/02
flood;kenya;;;Kisumu;KE042;Kisumu East;;0;;Kisumu;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;-;514;0;0;2007/01/12
flood;kenya;;;Kisumu;KE042;Kisumu Central;;0;;Kisumu;Kisumu Central;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;577;2;0;2014/03/24
flood;kenya;;;Kericho;KE035;Konoin;;0;;Kericho;Konoin;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;378;2;1;2012/05/15
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;272;2;0;2013/04/12
flood;kenya;;;Wajir;KE008;Wajir North;;Korondile;;Wajir;Wajir North;Korondile;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1529;2;1;2018/04/17
flood;kenya;;;Marsabit;KE010;Laisamis;;0;;Marsabit;Laisamis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;804;2;0;2015/11/14
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;284;2;0;2015/11/22
flood;kenya;;;Kericho;KE035;Kipkelion West ;;Kunyak;;Kericho;Kipkelion West ;Kunyak;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;381;2;1;2018/05/01
flood;kenya;;;Baringo;KE030;0;;0;;Baringo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;25;0;0;2010/03/26
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;359;1;1;2007/08/10
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1121;2;0;2012/05/20
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;1;0;0;0;75;2500;1;0;0;1;0;0;0;0;0;0;2000;0;0;dref;fl-2006-000159-ken;635;1;1;2006/11/09
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;644;2;1;2015/11/23
flood;kenya;;;Mandera;KE009;0;;0;;Mandera;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;771;2;1;2018/05/06
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;270;2;1;2012/10/13
flood;kenya;;;Garissa;KE007;Lagdera;;0;;Garissa;Lagdera;0;6;0;0;0;130;0;0;2;0;0;0;0;0;0;0;0;0;0;0;eoc;0;183;2;1;2018/03/18
flood;kenya;;;Laikipia;KE031;0;;0;;Laikipia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;660;1;1;2012/06/11
flood;kenya;;;Marsabit;KE010;Laisamis;;Laisamis;;Marsabit;Laisamis;Laisamis;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;eoc;0;817;2;1;2017/05/03
flood;kenya;;;Marsabit;KE010;Laisamis;;Laisamis;;Marsabit;Laisamis;Laisamis;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;821;2;1;2017/11/07
flood;kenya;;;Marsabit;KE010;Laisamis;;Laisamis;;Marsabit;Laisamis;Laisamis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;825;2;0;2018/03/11
flood;kenya;;;Marsabit;KE010;Laisamis;;0;;Marsabit;Laisamis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;810;2;0;2016/03/10
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1139;0;0;2018/04/19
flood;kenya;;;Laikipia;KE031;0;;0;;Laikipia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;664;2;0;2015/12/16
flood;kenya;;;Meru;KE012;Tigania East;;0;;Meru;Tigania East;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;eoc;0;861;2;0;2017/11/08
flood;kenya;;;Kiambu;KE022;Limuru;;0;;Kiambu;Limuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;407;2;0;2018/04/15
flood;kenya;;;Kiambu;KE022;Limuru;;0;;Kiambu;Limuru;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;-;386;1;1;2003/06/27
flood;kenya;;;Turkana;KE023;Turkana South;;0;;Turkana;Turkana South;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1463;2;1;2017/05/01
flood;kenya;;;Samburu;KE025;Samburu East;;0;;Samburu;Samburu East;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1256;2;1;2012/05/04
flood;kenya;;;Turkana;KE023;Turkana Central;;Lodwar Township;;Turkana;Turkana Central;Lodwar Township;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1452;2;1;2014/11/26
flood;kenya;;;Turkana;KE023;Turkana Central;;Lodwar Township;;Turkana;Turkana Central;Lodwar Township;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1488;2;0;2018/05/25
flood;kenya;;;Turkana;KE023;Loima;;Loima;;Turkana;Loima;Loima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1460;2;0;2016/03/09
flood;kenya;;;Kajiado;KE034;Loitoktok;;0;;Kajiado;Loitoktok;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;eoc;0;340;2;0;2016/02/09
flood;kenya;;;Kajiado;KE034;Loitoktok;;0;;Kajiado;Loitoktok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;347;2;0;2018/04/22
flood;kenya;;;Marsabit;KE010;Laisamis;;Loiyangalani;;Marsabit;Laisamis;Loiyangalani;0;0;7;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;eoc;0;797;2;1;2012/04/20
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1562;2;1;2017/10/20
flood;kenya;;;Turkana;KE023;Turkana South;;Lokichar;;Turkana;Turkana South;Lokichar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1469;2;0;2017/10/21
flood;kenya;;;Turkana;KE023;Turkana West;;Lokichoggio;;Turkana;Turkana West;Lokichoggio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1444;2;0;2012/04/29
flood;kenya;;;Turkana;KE023;Turkana West;;Lokichoggio;;Turkana;Turkana West;Lokichoggio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1445;2;0;2012/05/07
flood;kenya;;;Turkana;KE023;Turkana West;;Lokichoggio;;Turkana;Turkana West;Lokichoggio;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1453;2;0;2015/04/04
flood;kenya;;;Turkana;KE023;Turkana West;;Lokichoggio;;Turkana;Turkana West;Lokichoggio;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1459;2;1;2015/12/08
flood;kenya;;;Narok;KE033;0;;London;;Narok;0;London;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1214;2;1;2018/03/18
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;wra;0;1478;1;0;2018/04/18
flood;kenya;;;Kisumu;KE042;Nyakach, Nyando ;;0;;Kisumu;Nyakach, Nyando ;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;519;0;0;2010/01/02
flood;kenya;;;Migori;KE044;Nyatike;;0;;Migori;Nyatike;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;898;2;0;2015/04/27
flood;kenya;;;Kakamega;KE037;Lugari;;Lugari;;Kakamega;Lugari;Lugari;0;0;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;365;0;0;2012/06/11
flood;kenya;;;Nairobi;KE047;Mathare;;0;;Nairobi;Mathare;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1058;2;1;2012/12/27
flood;kenya;;;Kwale;KE002;Lungalunga;;0;;Kwale;Lungalunga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;639;2;0;2013/04/16
flood;kenya;;;Kwale;KE002;Lungalunga;;0;;Kwale;Lungalunga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;653;2;0;2018/10/27
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1055;2;0;2012/11/04
flood;kenya;;;Kisumu;KE042;Nyando;;0;;Kisumu;Nyando;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;611;2;0;2018/12/12
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;701;2;0;2015/06/04
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;703;2;0;2015/12/06
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1309;0;0;2015/11/20
flood;kenya;;;Garissa;KE007;0;;;;Garissa;0;;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;190;2;0;2018/05/27
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;437;2;0;2012/04/26
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;438;2;0;2012/04/29
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;457;2;0;2016/05/05
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;461;2;0;2018/03/04
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;465;2;0;2018/04/22
flood;kenya;;;Kilifi;KE003;Magarini;;Magarini;;Kilifi;Magarini;Magarini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;447;0;0;2014/05/26
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;545;0;0;2013/01/15
flood;kenya;;;Mombasa;KE001;0;;0;;Mombasa;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;935;2;0;2015/05/06
flood;kenya;;;Tharaka-Nithi;KE013;Chuka/Igambang'Ombe;;Magumoni;;Tharaka-Nithi;Chuka/Igambang'Ombe;Magumoni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1383;2;0;2018/05/04
flood;kenya;;;Nyeri;KE019;Mathira;;0;;Nyeri;Mathira;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;eoc;0;1242;2;0;2017/05/04
flood;kenya;;;Narok;KE033;0;;Mai Mahiu;;Narok;0;Mai Mahiu;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1212;2;1;2018/03/13
flood;kenya;;;Nairobi;KE047;Embakasi South;;0;;Nairobi;Embakasi South;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1076;2;1;2015/05/13
flood;kenya;;;Marsabit;KE010;North Horr;;Maikona;;Marsabit;North Horr;Maikona;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;eoc;0;801;2;0;2015/04/17
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;354;2;0;2018/05/21
flood;kenya;;;Narok;KE033;0;;Majengo;;Narok;0;Majengo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1200;2;1;2015/12/19
flood;kenya;;;Narok;KE033;0;;Majengo;;Narok;0;Majengo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1211;2;1;2018/03/13
flood;kenya;;;Taita Taveta;KE006;0;;0;;Taita Taveta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;1310;0;0;2015/11/20
flood;kenya;;;Makueni;KE017;Kibwezi West;;Makindu;;Makueni;Kibwezi West;Makindu;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;dref;0;742;0;0;2019/03/10
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;237;2;1;2018/03/19
flood;kenya;;;Makueni;KE017;Makueni;;0;;Makueni;Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;731;2;0;2015/12/15
flood;kenya;;;Tharaka-Nithi;KE013;Maara;;0;;Tharaka-Nithi;Maara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;1384;2;0;2018/05/15
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;857;2;0;2016/04/29
flood;kenya;;;Kakamega;KE037;Mumias East;;Malaha;;Kakamega;Mumias East;Malaha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;369;2;0;2015/12/18
flood;kenya;;;Kilifi;KE003; Malindi;;0;;Kilifi; Malindi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;eoc;0;439;2;0;2012/05/05
flood;kenya;;;Kilifi;KE003;Malindi;;0;;Kilifi;Malindi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;425;0;0;2009/11/04
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;0;1038;1;1;2010/04/07
