"time","Baringo","Bomet","Bungoma","Busia","Elgeyo-Mar","Embu","Garissa","Homa Bay","Nyeri","Isiolo","Kajiado","Kakamega","Kericho","Kiambu","Kilifi","Kirinyaga","Kisii","Kisumu","Kitui","Kwale","Laikipia","Machakos","Makueni","Mandera","Samburu","Marsabit","Meru","Migori","Murang'a","Nairobi","Nakuru","Nandi","Nyamira","Nyandarua","Siaya","Taita Tave","Tana River","Tharaka-Ni","Trans Nzoi","Turkana","Uasin Gish","Vihiga","Wajir","West Pokot","Narok","Mombasa","Lamu"
"26-03-2000",0,0,0,0.0216863360255957,0,0,0,0.0198042560368776,0,0,0,0,0,0,0,0,0,3.82942566545807e-08,0,0,0,0,0,0,0,0,0,0.0109939826652408,0,0,0,0,0,0,0.0120797799900174,0,0,0,0,0,0,0,0,0,0,0,0
"27-03-2000",0,0,0,0.00834486167877913,0,0,0,0.00124945840798318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420275086071342,0,0,0,0,0,0,0.00536424713209271,0,0,0,0,6.33059562460403e-06,0,0,0,0,0,0,0
"28-03-2000",0,0,6.06141838943586e-05,0.000872702396009117,0,0,0,0.0232253633439541,0,0,2.69334421432177e-08,0.0117340907454491,0,0,0,0,0.00554058142006397,0.0200530700385571,0,0,0,0,0,0,0,0,0,0.004433608148247,0,0,0,0,0,0,0.0201481524854898,0,0,0,0,0,0,0.0166590362787247,0,0,0,0,0
"29-03-2000",0.020884295925498,0.0827809646725655,0.00769913522526622,0.0106865717098117,0.0135480985045433,0,0.390958935022354,0.769266068935394,1.34316465505435e-07,0.0404976308345795,0.00805532280355692,0.0469061210751534,0.0308011006563902,2.30862879107008e-05,0.00828739907592535,0,0.124682269990444,0.0548618733882904,0.00256777857430279,1.60874474048615,0.00271199597045779,0,8.08010497621581e-07,0,4.60175579064526e-05,0,0.0118057793006301,1.18203783035278,0,0,0.0492495596408844,0.060488797724247,0.0678137466311455,0.00373782753013074,0.117554999887943,0.970979750156403,0.402525305747986,0.00703347800299525,0.00416035484522581,2.11146798392292e-05,0.0233286805450916,0.0561946220695972,0.422772228717804,3.12386850964685e-06,0.863717913627625,0.0122040202841163,0
"30-03-2000",7.12978410720825,5.46832084655762,5.73345470428467,4.93350744247437,5.82469749450684,10.8785562515259,13.8765563964844,9.67673301696777,7.43032503128052,11.3974533081055,16.0012283325195,9.46819877624512,6.54412364959717,14.8419008255005,13.905665397644,10.4173727035522,7.86538982391357,9.28169441223145,14.5151968002319,9.90950775146484,7.82762956619263,16.6459426879883,15.5918836593628,2.64632272720337,8.58428859710693,3.31694769859314,12.7388677597046,11.2742767333984,13.5770645141602,12.4301404953003,14.8021821975708,5.70122480392456,8.10146808624268,14.8220415115356,9.66778945922852,14.7653560638428,13.5230531692505,14.5352582931519,4.99744462966919,2.32745814323425,5.72821140289307,9.90299224853516,6.82838106155396,2.70547199249268,14.1603994369507,0.142186164855957,1.82027053833008
"31-03-2000",19.6024913787842,8.78543186187744,16.068042755127,22.686653137207,12.3658905029297,6.76420831680298,2.19926595687866,18.3430461883545,9.36723136901855,6.18149042129517,11.9307909011841,15.1416912078857,10.5262174606323,11.4431657791138,0,6.59134006500244,15.9526777267456,11.7972965240479,4.99814319610596,0,10.5153503417969,8.53910446166992,4.80648851394653,5.13961458206177,14.7470779418945,20.4451198577881,4.58968734741211,15.5258226394653,9.72248554229736,9.83310413360596,12.2059965133667,8.68671417236328,13.5148601531982,9.68994045257568,19.2568473815918,0.918758273124695,2.55666327476501,5.19169473648071,16.96018409729,38.0046043395996,11.8513631820679,8.48345184326172,4.69953203201294,21.2360782623291,14.7785606384277,0,0
"01-04-2000",0,0,0,1.00026072686887e-05,0,0,0,0.679177641868591,0,0.0160586256533861,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48196530342102,2.45256103426073e-07,3.80175352096558,0,0.062224917113781,0,0,0,0,0,0,0.0332300215959549,0,0,0,0,10.2882995605469,0,0,0.789808869361877,0.0822250917553902,0,0,0
"02-04-2000",0,0,0,0.00533790700137615,0,0,0,0.00421164464205503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51057481765747,0,0,0,0.00353057985194027,0,0,0,0,0,0,0.00404983293265104,0,0,0,0,0.0103259840980172,0,0,0,0,0,0,0
"03-04-2000",0,0,0,1.19137575893546e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554859340190887,0,0,0,3.53314749190758e-06,0,0,0,0,0,0,1.6675592462434e-07,0,0,0,0,0.00189793086610734,0,0,0,0,0,0,0
"04-04-2000",0,0,0,1.42898161357152e-05,0,0,0,0.00314089725725353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1579565390748e-07,0,0,0,0.00108100334182382,0,0,0,0,0,0,3.36023117597506e-06,0,0,0,0,0,0,0,9.06648693899115e-08,0,0,0,0
"05-04-2000",0,6.86221437717904e-06,0.0205484498292208,0.0398433469235897,0,0,0,0.135173216462135,0,0,0,0.037815447896719,8.16394240246154e-05,0,0,0,0.132331311702728,0.0206451825797558,0,0,0,0,0,0,0,0,0,0.224676564335823,0,0,0,0.000131731576402672,0.000253580627031624,0,0.041894368827343,0,0,0,2.95929221465485e-05,0,6.4376922637166e-06,0.0254986248910427,0,0,0.0905205979943275,0,0
"06-04-2000",0.0182982906699181,0.126406699419022,0.0103182718157768,0.0246431604027748,0.00812629610300064,0.00178099807817489,0,0.564003944396973,0.00925101153552532,7.19479339750251e-06,0.24926184117794,4.68882499262691e-05,0.0860096588730812,0.174499318003654,0,0.00570464599877596,0.15758641064167,0.0476673804223537,6.81678102409933e-07,0,0.0330004543066025,0.0690092146396637,0.00279450975358486,0,0.00436126533895731,0,2.99191782460184e-07,0.604312479496002,0.0722579658031464,0.15644408762455,0.251154571771622,0.00279178563505411,0.141996562480927,0.136838406324387,0.0966720208525658,0.000243041111389175,0,9.26638620057929e-07,0.0040588490664959,0.0010391998803243,0.00554072437807918,0.00103182869497687,0,0.000133386711240746,0.360153287649155,0,0
"07-04-2000",0.203919291496277,0.161958262324333,0.116826936602592,0.206238687038422,0.140418186783791,2.30425015956826e-07,0,0.834963440895081,0.00639297161251307,0.00708015635609627,0.142798691987991,0.140635192394257,0.218694537878036,0.0533562637865543,0,6.84159317643207e-07,0.0943545401096344,0.106119021773338,0,0,0.121519833803177,0.0103448200970888,4.21288604002257e-07,0,0.00813504122197628,0,0,0.805354416370392,0.00857347529381514,0.028771823272109,0.260054111480713,0.0715812295675278,0.173565372824669,0.168833449482918,0.417884290218353,0,0,7.44637276284266e-08,0.0923415794968605,0.0295097902417183,0.125212207436562,0.0547209866344929,0,0.0837550684809685,0.278388649225235,0,0
"08-04-2000",0.0389782413840294,0.053110808134079,0.00852191727608442,0.0316992476582527,0.0493069030344486,0,0,0.448777794837952,0.000211595659493469,0.00125135516282171,0.406889081001282,0.0115827014669776,0.0755610466003418,0.0063685686327517,0,0,0.209906563162804,0.0520315542817116,0,0,0.037900160998106,0,0,1.73181149420998e-06,0.0273076128214598,0,0,0.424839824438095,4.86909857499995e-06,0.0051723257638514,0.0373604521155357,0.0554175898432732,0.0690566301345825,0.0205798167735338,0.0798939093947411,1.09871018594276e-06,0,0,0.0156747326254845,0.0045612333342433,0.0724524334073067,0.0015532294055447,0,0.0122755579650402,0.53709077835083,0,0
"09-04-2000",0.211112290620804,0.311865478754044,0.0681426897644997,0.0783316791057587,0.171225383877754,0.185207843780518,0.495032697916031,0.559559285640717,0.399449706077576,0.377070516347885,0.400138437747955,0.100225225090981,0.203473210334778,0.255510360002518,0,0.291427999734879,0.0527708008885384,0.0984232276678085,0.57889062166214,1.87235800694907e-05,0.572231769561768,0.138370394706726,0.00409293686971068,0.129452958703041,0.191924050450325,0.00832808949053288,0.601087689399719,0.741861879825592,0.21786068379879,0.105838157236576,0.257541924715042,0.122168488800526,0.0988222882151604,0.2528275847435,0.0995618924498558,0.115415662527084,0.25688248872757,0.936323761940002,0.0253236722201109,0.0832262113690376,0.16255097091198,0.100145623087883,0.0662543028593063,0.0100728301331401,1.0585024356842,0,0
"10-04-2000",6.75999212265015,5.45597553253174,4.28429460525513,2.15485882759094,4.42310619354248,6.83976078033447,2.7582733631134,6.77526712417603,7.25863790512085,6.92544460296631,11.5765705108643,5.81319046020508,4.64226818084717,6.88733291625977,0.00106723373755813,6.6133394241333,4.34647798538208,4.97238540649414,6.36829948425293,0.00097318907501176,8.25433826446533,5.45950078964233,2.2806921005249,0.0212761852890253,4.81266498565674,1.38365542888641,8.8112211227417,7.64547681808472,4.59207534790039,6.42736005783081,8.43675994873047,5.12859535217285,5.10650634765625,8.11644268035889,4.16990947723389,0.239628359675407,5.43361663818359,7.06618165969849,1.98201191425323,1.76694416999817,4.15280675888062,5.16156578063965,1.38249826431274,2.92259573936462,11.326605796814,0,0.635391712188721
"11-04-2000",11.8969717025757,9.41679096221924,3.35422682762146,4.65582132339478,11.2426147460938,0.776361703872681,0,13.1621065139771,3.47984528541565,6.0255298614502,1.2045921087265,5.12657737731934,10.9141578674316,0.471050322055817,0,1.15482008457184,12.8206157684326,10.6822690963745,0.388595968484879,0.059018213301897,7.86316299438477,0.322363644838333,0.308112293481827,2.71442794799805,6.69510555267334,7.71482944488525,4.13465642929077,15.1687612533569,0.35883104801178,0.375251322984695,8.81854438781738,11.0211524963379,12.0899868011475,7.26179933547974,10.2760639190674,0.000337213656166568,0.0978541523218155,1.3032021522522,5.26643037796021,8.4229679107666,11.7376642227173,5.48455286026001,2.72469973564148,4.98118209838867,13.1320400238037,0,0
"12-04-2000",6.45078611373901,8.20585346221924,3.11022758483887,4.40236043930054,3.34193444252014,5.28569984436035,0.660715281963348,8.30769157409668,5.84445428848267,2.98850607872009,14.9165163040161,5.15476751327515,4.50946664810181,3.29688739776611,1.32459950447083,4.74897384643555,8.32797145843506,5.82256603240967,4.59528684616089,2.53070688247681,6.11787033081055,5.56369209289551,5.62713479995728,1.62000048931077e-06,5.52904891967773,3.36333012580872,6.19018411636353,12.9434719085693,4.26108312606812,4.01294851303101,7.09218168258667,5.54296875,7.98600339889526,5.81060361862183,4.2893180847168,7.12589025497437,2.31473541259766,5.82242584228516,2.68545460700989,5.58396053314209,4.20997190475464,5.58540058135986,0.371558308601379,2.14660382270813,13.1273279190063,1.25295209884644,0.095121257007122
"13-04-2000",17.3932800292969,16.0792140960693,11.8180932998657,14.3419198989868,14.2981700897217,9.26015281677246,0.987239003181458,18.8135948181152,12.6131029129028,9.0824031829834,22.2446308135986,13.8428230285645,19.2794322967529,9.13320350646973,0.118049830198288,7.56042432785034,14.368052482605,18.6294898986816,7.89649772644043,0.0329270884394646,14.7318468093872,13.2244825363159,11.6047487258911,1.45659625530243,13.4957485198975,8.48004722595215,7.25454616546631,18.4919166564941,8.24004173278809,10.5692806243896,17.748628616333,14.3058452606201,14.0272150039673,14.7004270553589,13.6415910720825,0.405007988214493,1.62288522720337,8.54448795318604,11.7808990478516,12.2840919494629,11.7028303146362,13.9249706268311,1.47360110282898,7.45475578308105,21.3807258605957,0,0
"14-04-2000",14.9304189682007,6.36986684799194,9.84468078613281,10.8424339294434,10.8918609619141,0.280273228883743,0,13.1305017471313,1.10000085830688,4.43286323547363,3.47082567214966,9.35281753540039,7.14800643920898,0.0279496274888515,0,0.355122357606888,6.30815935134888,9.3867654800415,0.190030306577682,0,13.0537843704224,0.000386473227990791,9.6637595561333e-06,0.84095561504364,8.66607284545898,8.96712303161621,1.68714332580566,14.3557977676392,4.08737432735506e-05,0.0273787993937731,10.6124954223633,9.04872131347656,6.11092185974121,5.95990943908691,11.0205125808716,0,0.0260023232549429,0.899943947792053,10.1691513061523,10.9680948257446,10.7411260604858,9.56199645996094,0.551300227642059,11.1703405380249,10.7577495574951,0,0
"15-04-2000",0.0900520458817482,0.0956275835633278,1.73550367355347,3.34257292747498,0.105014696717262,0.0105071486905217,0.0159092508256435,1.54264748096466,0.0541698485612869,0.173867553472519,4.64303779602051,0.180120393633842,0.0423414558172226,0.123971402645111,0,0.0136745786294341,0.158315315842628,0.0696533396840096,0.00563008384779096,0.627046585083008,0.159245401620865,0.0503181479871273,0.16544383764267,5.32802289399115e-07,0.177693217992783,2.33445620536804,0.128665655851364,1.51513981819153,0.0640050992369652,0.0866436958312988,0.471300184726715,0.0439496822655201,0.010558445006609,0.130000114440918,1.09420490264893,7.26280879974365,0.00231451913714409,0.0206060893833637,0.33054855465889,4.51520967483521,0.0512114986777306,0.0261261351406574,0,1.18450343608856,1.88579261302948,0,0
"16-04-2000",4.81719779968262,13.0825443267822,6.69633340835571,12.1817722320557,3.08789825439453,0.501015424728394,2.31373429298401,21.0245151519775,1.00925016403198,0.525811672210693,21.1975269317627,9.38406372070312,13.3600292205811,15.5716114044189,0.00652299262583256,0.586777985095978,16.9672832489014,16.6030559539795,5.55272054672241,6.90224933624268,2.69932651519775,14.3978490829468,15.1281661987305,4.69264058722274e-08,0.828467845916748,4.89617013931274,0.417510896921158,13.6583232879639,5.79160928726196,14.1894197463989,14.0269327163696,8.1422872543335,19.9961490631104,5.38152694702148,12.3566255569458,7.68243026733398,0.525492668151855,0.493440687656403,3.8152072429657,9.22098827362061,4.53491735458374,8.63591575622559,1.41612088680267,5.22071695327759,21.1775493621826,5.88750701524532e-08,0.0301911476999521
"17-04-2000",7.96075677871704,6.54491806030273,6.43775415420532,4.63864850997925,8.50327587127686,1.23615849018097,3.45269727706909,4.13058996200562,3.67951273918152,4.35804033279419,8.13261032104492,7.8560528755188,6.20411682128906,6.98316192626953,0.635442554950714,2.24950861930847,4.71207046508789,4.64666414260864,9.51491832733154,0.945275843143463,7.27239608764648,8.45123863220215,9.08789730072021,5.9843692779541,1.48543620109558,3.31739592552185,2.01867246627808,0.590778231620789,5.30490350723267,7.01670122146606,7.81071424484253,7.73462867736816,4.48147487640381,6.08329391479492,1.23881947994232,4.07240962982178,3.89862561225891,0.528410911560059,5.40845441818237,10.9177532196045,6.72912406921387,2.96630477905273,6.12000370025635,5.65180349349976,5.95717763900757,0.551969230175018,0.2181496322155
"18-04-2000",0.00638696737587452,0.206644877791405,0.0182249452918768,0.946528077125549,0.011426986195147,1.17135715484619,9.30377960205078,11.591983795166,0.478473782539368,3.59474039077759,0.873838782310486,0.00927430484443903,0.373924672603607,0.000976840150542557,2.85717368125916,0.0434898510575294,2.01961302757263,0.693402349948883,4.33150863647461,3.48110604286194,2.72056651115417,1.34910106658936,3.48121476173401,11.0921277999878,1.46078157424927,5.65740251541138,2.27698278427124,14.0641002655029,0.0122626265510917,0,0.0116222221404314,0.0227726064622402,1.1430858373642,0.00159388338215649,4.1870641708374,2.886873960495,6.07566452026367,0.51784211397171,0.0110916467383504,6.39302492141724,0.0218856893479824,0.00969250313937664,34.7157897949219,0.00144234951585531,3.67850804328918,1.57871949672699,5.02963161468506
"19-04-2000",0.429783672094345,0.237657651305199,1.64790403842926,2.15290355682373,1.56977427005768,1.04399930478394e-06,11.0998287200928,2.45601463317871,0.00322529766708612,3.54950165748596,0.185397371649742,1.01942157745361,0.248306974768639,1.04514001577627e-05,3.9002902507782,1.74209174019779e-06,0.721495151519775,0.406225472688675,4.81512403488159,3.12651109695435,0.128766998648643,0,0.587231278419495,51.7828826904297,0.962893903255463,3.56807851791382,0.241924107074738,2.74464797973633,7.04041376593523e-05,2.05203889436234e-08,0.249499201774597,0.39416977763176,0.236169084906578,0.25376957654953,0.912330687046051,0.826179325580597,7.44410800933838,3.4590749464769e-07,1.19781279563904,3.14579057693481,0.945215165615082,0.184944674372673,60.3888626098633,1.14571678638458,0.93621152639389,0.895820379257202,8.46909713745117
"20-04-2000",4.65070247650146,5.17813634872437,13.6145324707031,3.99805760383606,11.5722360610962,6.57347106933594,18.8955192565918,5.65048170089722,7.0663890838623,16.7681102752686,5.94047021865845,11.945273399353,4.13040542602539,3.50984168052673,0,6.76219272613525,1.97474300861359,3.16062498092651,14.3079423904419,0,7.52483129501343,7.02245855331421,4.36929225921631,19.4732933044434,12.7925462722778,31.570837020874,12.3485240936279,5.32878160476685,3.81922388076782,3.50716137886047,5.61037111282349,8.60278511047363,1.53626477718353,3.74984741210938,2.95306515693665,0.015069680288434,17.7158203125,9.9080171585083,14.1242532730103,14.5213747024536,11.4046697616577,2.16782641410828,28.619213104248,11.5041646957397,6.15739107131958,0,1.7545622587204
"21-04-2000",12.025710105896,1.90687716007233,12.6110677719116,12.6837186813354,10.6610231399536,3.96199482111115e-07,10.0877094268799,6.42203235626221,0.14065857231617,13.8993806838989,0.0684909150004387,9.93333053588867,2.9629123210907,0.00865626521408558,0,0.0035604105796665,3.59844398498535,6.15306854248047,0.0608711093664169,0,0.755257129669189,1.71853358210683e-07,0,35.4661598205566,14.2741603851318,21.8924140930176,2.41387605667114,5.01135873794556,0,1.93521418623277e-06,0.783642292022705,9.33355903625488,3.33194494247437,0.120815642178059,11.0212726593018,0,1.43211579322815,0.0908901169896126,13.4267177581787,19.7605133056641,8.46361827850342,7.3015251159668,25.3428936004639,16.1660804748535,2.9392147064209,0,0
"22-04-2000",4.7581033706665,0.48608672618866,7.69293689727783,8.40167331695557,5.10073041915894,0.030406741425395,0.713595986366272,2.67334413528442,0.0747770443558693,1.54528868198395,0.244639992713928,6.1428918838501,1.15453207492828,0.343535423278809,0.0502831898629665,0.00629450567066669,0.546883642673492,2.08851265907288,1.08602297306061,0.0393756255507469,2.17425298690796,0.0201115515083075,0.00652954587712884,6.49357843399048,5.10097551345825,5.25433158874512,0.939300060272217,2.87681365013123,0.178409218788147,0.0140133751556277,1.53270947933197,3.25465893745422,0.488360106945038,0.428657442331314,4.24994516372681,0.027241375297308,0.925245881080627,0.635411560535431,7.96231937408447,3.17246103286743,3.97644472122192,2.13698077201843,6.45713806152344,8.11094856262207,1.50441098213196,0.0143745550885797,0
"23-04-2000",6.20818424224854,12.3412628173828,2.84701251983643,3.53281474113464,4.91485023498535,2.21241140365601,3.16744089126587,15.7386875152588,2.38452506065369,3.97222948074341,2.59350037574768,8.54519653320312,10.5807304382324,1.00936830043793,0.147427722811699,2.04425406455994,14.1032209396362,12.5015497207642,1.83341193199158,0.0277619678527117,5.21857309341431,0.542704880237579,0.315338790416718,3.89953970909119,3.44634532928467,5.33396911621094,3.5221381187439,17.151611328125,0.927779674530029,0.94775128364563,7.3580322265625,10.7003755569458,11.8323469161987,4.88932800292969,11.9335737228394,0.196120977401733,3.22918343544006,2.3805685043335,2.3938148021698,2.77148389816284,5.68226861953735,10.6981945037842,5.60428190231323,1.54608058929443,13.1958894729614,0.0159329175949097,0.215692013502121
"24-04-2000",10.2550010681152,9.37384510040283,3.08152198791504,10.278356552124,3.73093128204346,7.16904163360596,7.36920309066772,9.29124736785889,6.71181488037109,5.52472019195557,11.6214513778687,5.46555328369141,8.07519817352295,4.96796751022339,1.57878935337067,5.72844123840332,8.40725231170654,4.68181324005127,5.11329078674316,0.247927859425545,10.4787311553955,5.09982109069824,3.87224721908569,4.57740879058838,4.31620645523071,6.98315477371216,7.29468870162964,11.5862922668457,5.48746013641357,3.8317883014679,10.8537101745605,4.97064113616943,8.89054870605469,9.30570411682129,9.38960456848145,0.138336077332497,10.7761039733887,7.80377149581909,3.6450822353363,8.43794918060303,5.05935144424438,3.49730610847473,6.06001138687134,2.84410643577576,13.9875745773315,0.281266629695892,3.13552713394165
"25-04-2000",11.3893032073975,9.78006172180176,6.51198101043701,4.48258638381958,6.65473079681396,12.6691761016846,14.8680477142334,13.1693515777588,8.01656532287598,8.66040992736816,9.04135417938232,7.25940227508545,8.01036739349365,7.64516448974609,0.777224063873291,10.0112390518188,10.7581148147583,8.12421798706055,11.6979732513428,0.1653853058815,13.2450752258301,12.4971237182617,9.75435066223145,10.5217695236206,8.50027847290039,10.6465492248535,11.8888187408447,11.7513570785522,8.35796356201172,6.26816272735596,10.895263671875,9.15772819519043,7.53775978088379,12.8111238479614,9.6722583770752,0.153448089957237,14.7597789764404,12.4444026947021,4.85398435592651,7.98260545730591,8.8637523651123,8.11728477478027,17.446964263916,5.24732542037964,11.544472694397,0.169065818190575,4.28957176208496
"26-04-2000",16.3499908447266,17.9030017852783,10.1156339645386,6.92203950881958,15.3387155532837,10.9078207015991,10.8587036132812,12.7582807540894,13.3078117370605,11.088996887207,16.3616523742676,13.5939846038818,19.1536750793457,8.28097438812256,2.93381023406982,8.89023876190186,13.1192655563354,11.8793544769287,12.0860595703125,0.111836828291416,13.1879901885986,11.7395429611206,10.3330545425415,15.7815809249878,12.6468448638916,14.3058795928955,10.5856475830078,14.3123550415039,7.78938245773315,7.84779930114746,20.3047065734863,10.997597694397,15.5111312866211,13.0930662155151,10.7466688156128,0.21689561009407,11.0652599334717,10.0350008010864,4.21022415161133,5.52553462982178,13.5296354293823,11.3901834487915,27.3576679229736,5.18731689453125,18.5930652618408,0.114497900009155,8.82827758789062
"27-04-2000",8.8554744720459,13.7935075759888,4.42610931396484,9.48310279846191,7.24602937698364,9.15631484985352,14.2481451034546,13.2319784164429,9.19732666015625,11.6394386291504,14.8115615844727,8.94340133666992,9.73777961730957,6.80388832092285,7.30097627639771,10.5233097076416,10.7608327865601,13.4322166442871,13.2129106521606,0.00391208473592997,7.34461784362793,11.4989233016968,9.91032123565674,74.7585372924805,10.5431957244873,24.837589263916,11.518593788147,10.5821504592896,9.07195568084717,5.35967969894409,13.9225769042969,6.56059885025024,11.035059928894,12.1489772796631,13.4367942810059,0.960022985935211,13.3011131286621,8.06923484802246,5.33263301849365,6.93963146209717,6.86749172210693,8.00830173492432,78.3977966308594,5.05370950698853,18.2124691009521,0.00238916836678982,14.5810918807983
"28-04-2000",3.59537053108215,8.09195327758789,2.23908829689026,9.14126205444336,0.653987944126129,7.86223459243774,16.2102642059326,11.2069978713989,6.65652418136597,13.3138399124146,11.1956415176392,3.59955739974976,3.95068097114563,4.03562021255493,7.65692901611328,6.71391487121582,13.6732759475708,5.40696430206299,8.12126064300537,0.338686048984528,3.23413705825806,10.4066209793091,9.113844871521,101.638717651367,8.54254245758057,17.9121341705322,9.45443153381348,13.3436517715454,6.01300668716431,4.49206399917603,5.34302997589111,1.93903243541718,10.6990795135498,2.70833969116211,6.25660848617554,8.60377407073975,12.9617109298706,4.67004919052124,0.465285658836365,5.96871185302734,0.333391636610031,4.34350109100342,125.023063659668,1.07892978191376,12.4616136550903,0,10.2141618728638
"29-04-2000",5.39769411087036,2.45413994789124,0.679176390171051,0.904511272907257,1.38226318359375,7.28312969207764,20.3086738586426,5.21412467956543,5.48608779907227,34.2800674438477,12.8934879302979,0.948545098304749,1.60340666770935,6.26602363586426,5.85144901275635,6.65801954269409,4.0060248374939,1.06056547164917,12.1186466217041,2.85931062698364,5.44181060791016,16.7601509094238,17.5193309783936,63.6656608581543,7.90313768386841,33.3087196350098,6.70770072937012,6.0820779800415,6.96596050262451,5.75566339492798,5.74874448776245,0.377601116895676,2.35725474357605,4.73959493637085,3.68140912055969,10.8780670166016,14.136474609375,6.53224992752075,0.034174807369709,15.2473030090332,0.987208485603333,0.284749895334244,95.4164352416992,0.109766274690628,9.40425586700439,2.76170659065247,8.82649230957031
"30-04-2000",0.675669729709625,0.618086874485016,0.000116693416202907,0.0168147571384907,0.469040423631668,3.60286331176758,15.1915693283081,2.1289439201355,3.11452555656433,24.8507633209229,7.71839570999146,0.000171967782080173,0.377172917127609,0.460207998752594,16.8013401031494,2.87487101554871,1.27870047092438,1.02326762676239,12.6243391036987,4.77239799499512,1.72061359882355,2.00855135917664,11.5368251800537,113.121726989746,2.18849468231201,66.2400283813477,2.9743857383728,3.97718691825867,1.49006927013397,1.60474622249603,4.02479934692383,0.282031804323196,0.785281360149384,2.683349609375,1.03491759300232,13.4235057830811,17.6282444000244,3.30759882926941,0,4.11063098907471,0.320240318775177,0.10198786854744,110.306228637695,0,4.86266613006592,3.37068915367126,16.3461494445801
"01-05-2000",0.966479778289795,0.0402633212506771,0.0775065645575523,0.194300308823586,0.640537917613983,5.68509769439697,78.4425811767578,0.917954742908478,2.39226770401001,16.1797523498535,10.566798210144,0.364932358264923,1.04788076877594,3.09423089027405,50.5842361450195,3.11312770843506,0.1757792532444,0.988062739372253,25.7085304260254,77.2159652709961,0.0161849893629551,5.77870988845825,12.342945098877,69.4341278076172,4.26876020431519,20.6152229309082,7.93737649917603,1.22712194919586,3.40401077270508,1.77408814430237,1.19742870330811,1.65837752819061,0.106909736990929,0.935614109039307,0.457306504249573,46.1725120544434,100.473342895508,6.34524917602539,0,0.920568227767944,0.840108811855316,0.626229166984558,70.4231796264648,0,1.38349199295044,29.427791595459,105.575828552246
"02-05-2000",7.41141223907471,15.4727697372437,3.12342858314514,5.52676296234131,7.33885192871094,31.816837310791,70.70654296875,10.1422662734985,19.9683704376221,47.1704177856445,73.6284790039062,4.47149515151978,13.4427156448364,27.5174198150635,84.0252151489258,24.9983463287354,12.8218698501587,9.22664833068848,121.384147644043,116.685722351074,19.3160152435303,40.3139686584473,95.2506637573242,25.96533203125,33.3385467529297,28.4944381713867,35.6454849243164,15.0931224822998,27.111909866333,22.928150177002,16.0125980377197,7.10892772674561,8.32710933685303,11.221529006958,5.05885791778564,146.586685180664,102.771766662598,36.2829704284668,2.66757345199585,6.75117874145508,6.48293256759644,5.77028751373291,102.144386291504,2.56624889373779,29.0284271240234,38.524585723877,58.4016952514648
"03-05-2000",32.8236503601074,43.7937927246094,11.2794799804688,14.0886220932007,26.418851852417,20.3646373748779,92.834831237793,25.2239723205566,23.2125797271729,113.389556884766,43.5826301574707,13.4234590530396,38.0317115783691,22.4772644042969,1.75954580307007,26.8803901672363,25.3271236419678,23.3434066772461,53.8917579650879,2.20191621780396,21.2673759460449,27.2618026733398,41.6462554931641,22.2859077453613,24.2115516662598,20.8861808776855,25.1935234069824,67.8083114624023,21.3088607788086,18.4867839813232,45.1183547973633,19.938102722168,34.186351776123,18.809549331665,16.6440849304199,39.6698036193848,25.8439083099365,23.9089241027832,10.6835594177246,18.6462821960449,24.7544860839844,9.72920417785645,43.1785469055176,11.0940141677856,81.2975082397461,0.0413924530148506,0
"04-05-2000",27.8670539855957,24.7740058898926,23.9458637237549,15.5260181427002,33.2713050842285,18.6420993804932,6.43432188034058,19.891242980957,18.4806613922119,23.2620067596436,86.515266418457,28.6749134063721,23.2136421203613,26.953441619873,1.99617755413055,17.5010814666748,17.5848693847656,19.2722969055176,19.5427150726318,1.02779054641724,21.7228889465332,17.8767490386963,19.145092010498,9.9505615234375,24.0459098815918,15.8850631713867,19.8388538360596,19.3306884765625,21.9734706878662,18.9010772705078,33.2602615356445,21.915470123291,21.2401294708252,27.2258892059326,21.2237339019775,8.58844470977783,12.5498905181885,21.1378707885742,32.8268890380859,14.3718843460083,31.0563888549805,15.5909652709961,7.4124550819397,30.1533832550049,30.6722812652588,0.145611464977264,1.92980992794037
"05-05-2000",15.0180988311768,12.0012350082397,11.4392280578613,10.0840721130371,10.5262451171875,10.2416877746582,11.7919616699219,15.7464332580566,13.6085777282715,12.752142906189,16.6468639373779,11.9315996170044,16.894983291626,11.6122674942017,7.95266723632812,10.3480701446533,14.5817337036133,17.2289218902588,11.5649785995483,5.16555547714233,15.4261341094971,12.0597867965698,12.5749807357788,15.6357393264771,15.490062713623,18.9426078796387,11.5364542007446,8.31527042388916,12.4817218780518,9.53951549530029,16.98659324646,18.058708190918,13.8613471984863,17.959997177124,16.2369480133057,6.01053667068481,12.3803901672363,7.67874240875244,8.95984554290771,21.0428466796875,15.8632183074951,13.1140060424805,11.4042272567749,8.88407897949219,13.6535062789917,2.53524446487427,7.53429555892944
