disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;ADM3_PCODE;ward;date_recorded;date_recorded_new;Data_quality_score;ifrc_source;data_source;data_quality;magnitude_impact;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage)
flood;kenya;;;Tharaka-Nithi;KE013;0;#N-A;0;24-04-2016;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;0;#N-A;0;27-04-2016;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Tharaka;KE013062;Mukothima;07-11-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Chuka-Igambang'Ombe;#N-A;Magumoni;04-05-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;Maara;KE013061;0;15-05-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Tharaka-Nithi;KE013;0;#N-A;0;11-06-2018;;;other;dref;1;1;3;2;0;0;56;0;0;0;0;0;0;0;0;0;0;0;3000
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;13-11-2008;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;25-11-2008;;;other;dref;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;01-05-2009;;;other;disinventer;1;1;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;04-01-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;10-03-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;23-05-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;23-05-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;03-09-2010;;;other;disinventer;1;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;Kwanza;KE026136;0;03-09-2010;;;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;19-02-2011;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;13-02-2012;;;other;disinventer;1;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;08-05-2012;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;11-06-2012;;;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;11-06-2012;;;other;dref;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;11-06-2012;;;other;dref;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;11-06-2012;;;other;dref;0;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;11-04-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;04-11-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;16-11-2015;;;other;disinventer;2;1;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;27-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Trans Nzoia;KE026;0;#N-A;0;10-05-2016;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;14-05-2002;;1;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;27-10-2006;;1;other;disinventer;2;1;2;0;105;0;105;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;Katilu;04-10-2008;;5;other;wra;1;1;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;07-10-2008;;0;other;disinventer;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;04-11-2009;;1;other;dref;1;1;5;0;6666;6664;0;0;0;4808;5;2;0;0;0;0;0;2;800
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;27-12-2009;;5;other;disinventer;1;1;7;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;;#N-A;0;03-01-2010;;0;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;;#N-A;0;04-01-2010;;0;other;disinventer;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;06-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;08-01-2010;;0;other;disinventer;2;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;07-03-2010;;5;IFRC;dref;0;0;0;0;0;0;600;0;1;1009;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;08-03-2010;;5;IFRC;dref;1;1;6;0;0;0;400;0;0;372;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;09-03-2010;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;19-03-2010;;0;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South ;#N-A;0;01-04-2010;;5;IFRC;dref;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
flood;kenya;;;Turkana;KE023;0;#N-A;0;07-04-2010;;5;other;dref;0;0;0;0;0;0;5496;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;25-04-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;10-05-2010;;1;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;10-05-2010;;0;other;disinventer;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Turkana Central;KE023125;Lodwar Town;13-05-2010;;6;IFRC;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;01-07-2010;;1;other;disinventer;1;1;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;01-07-2010;;0;other;disinventer;1;1;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;0;24-02-2011;;1;other;disinventer;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;05-09-2011;;1;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lokichoggio;29-04-2012;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lokichoggio;07-05-2012;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;11-06-2012;;1;other;dref;0;0;0;0;0;0;2490(2772);0;0;5255;0;0;0;0;0;0;0;0;0
flood;;;;;;Turkana West;KE023124;Kalokol;01-04-2013;;6;other;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;18-04-2013;;1;other;wra;1;1;25(37);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;22-04-2013;;0;other;dref;1;1;11;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;28-04-2013;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;24-03-2014;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;22-10-2014;;1;other;eoc;2;1;6;0;0;0;850;0;0;5255;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana Central;KE023125;Lodwar Township;26-11-2014;;0;other;eoc;2;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lokichoggio;04-04-2015;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;Katilu,Lake Zone;05-11-2015;;5;other;disinventer;2;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;10-11-2015;;5;other;eoc;2;0;0;0;0;0;150;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana North;KE023123;0;16-11-2015;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;18-11-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana Central;KE023125;0;19-11-2015;;0;other;eoc;2;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lokichoggio;08-12-2015;;5;other;eoc;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana Central;KE023125;Loima,Lodwar Town;09-03-2016;10-03-2016;5;other;eoc;2;0;3;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lokichoggio,Lodwar,Kakuma,Soweto, California, Kapua,Kaloko;28-04-2016;;5;other;eoc;2;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;Kalokol;29-04-2016;;1;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Turkana Central;KE023125;Kalokol;02-05-2016;;7;other;;;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Turkana West;KE023124;;05-07-2016;;6;other;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Turkana Central;KE023125;Kakuma, Lokichoggio;31-07-2016;;6;other;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Kaaleng- Kaikor ;01-05-2017;02-05-2017;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;0;01-05-2017;;0;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;30-05-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;12-07-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;05-09-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;13-10-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;Lokichar;21-10-2017;20-10-2017;5;other;eoc;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;0;16-03-2018;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana South;KE023127;0;16-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;17-03-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;17-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;0;20-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana Central;KE023125;0;10-04-2018;09-04-2018;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Kalobeyei;15-04-2018;;1;other;eoc;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;18-04-2018;;0;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;18-04-2018;;0;other;wra;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;19-04-2018;;0;other;wra;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;20-04-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;20-04-2018;;0;other;disinventer;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;20-04-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;20-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana West;KE023124;Lodwar Township;22-04-2018;21-04-2018;5;other;disinventer;2;0;0;0;5592;0;0;10000;1;12;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;22-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;29-04-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;0;#N-A;0;30-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;Lodwar Township;25-05-2018;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Turkana;KE023;Turkana East;KE023128;0;11-06-2018;;5;other;dref;1;1;1;4;0;0;5945;0;0;0;0;11;0;0;0;0;0;0;902
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;14-05-2002;;;other;disinventer;1;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;14-05-2002;;0;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;13-11-2008;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;03-11-2009;;;other;disinventer;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;04-04-2010;;;other;disinventer;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;04-04-2010;;;other;dref;1;0;0;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;07-04-2010;;;other;dref;1;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;14-05-2010;;;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;12-12-2011;;;other;dref;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;07-04-2013;;;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;08-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;13-04-2013;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;14-04-2013;;;other;disinventer;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;Soy;KE027141;Soy;07-03-2014;;;other;dref;1;1;5;0;0;51;131;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;03-11-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;Ainabkoi;KE027144;0;18-11-2015;;;other;eoc;2;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;20-05-2016;;;other;eoc;2;1;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;11-06-2018;;;other;dref;1;1;0;2;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Uasin Gishu;KE027;0;#N-A;0;11-06-2018;;;other;dref;1;1;7;10;0;0;1656;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Vihiga;KE038;0;#N-A;0;13-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Vihiga;KE038;0;#N-A;0;15-10-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Vihiga;KE038;0;#N-A;0;02-05-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir South;KE008038;Korondille, Basir, Dadajabula, Hadado, Arbajahan, Khorof Harar;28-10-2006;;5;other;disinventer;2;0;0;0;0;0;0;195000;1;1;0;0;0;0;0;0;1;0;0
flood;kenya;;;Wajir;KE008;Buna;#N-A;Korondille, Basir, Dadajabula, Hadado, Arbajahan, Khorof Harar;28-10-2006;;5;other;disinventer;2;0;0;0;0;0;0;195000;1;1;0;0;0;0;0;0;1;0;0
flood;kenya;;;Wajir;KE008;Eldas;KE008037;Korondille, Basir, Dadajabula, Hadado, Arbajahan, Khorof Harar;28-10-2006;;5;other;disinventer;2;0;0;0;0;0;0;195000;1;1;0;0;0;0;0;0;1;0;0
flood;kenya;;;Wajir;KE008;Wajir West;KE008036;Korondille, Basir, Dadajabula, Hadado, Arbajahan, Khorof Harar;28-10-2006;;5;other;disinventer;2;0;0;0;0;0;0;195000;1;1;0;0;0;0;0;0;1;0;0
flood;kenya;;;Wajir;KE008;Wajir East;KE008034;Korondille, Basir, Dadajabula, Hadado, Arbajahan, Khorof Harar;28-10-2006;;5;other;disinventer;2;0;0;0;0;0;0;195000;1;1;0;0;0;0;0;0;1;0;0
flood;kenya;;;Wajir;KE008;Wajir North;KE008033;Korondile, Malkagufu, Buna, Ingirir;16-11-2006;;5;IFRC;dref;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir South;KE008038;0;07-11-2008;;5;IFRC;disinventer;2;0;0;0;0;0;0;2600;0;0;0;0;1;0;0;1;0;0;0
flood;kenya;;;Wajir;KE008;0;#N-A;0;07-11-2008;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir Central;#N-A;Arbajahan, Hadado, Danaba, Gurar, Bute;25-11-2008;;5;IFRC;dref;1;1;0;0;0;0;0;71160;1;0;0;0;500;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir South;KE008038;0;07-04-2010;;1;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;;#N-A;;12-12-2011;;5;IFRC;dref;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;0;#N-A;0;14-02-2012;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Buna;#N-A;0;30-11-2015;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Eldas, Wajir North;#N-A;Eldas and Buna;01-12-2015;;5;other;eoc;2;0;0;0;0;0;628;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Eldas;KE008037;0;03-12-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;0;#N-A;0;02-05-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir North, Buna;#N-A;Bute;04-05-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir North, Buna;#N-A;Bute;05-05-2017;;5;other;eoc;2;1;0;0;278;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;0;#N-A;0;05-11-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir South;KE008038;0;08-11-2017;;1;other;eoc;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir North;KE008033;Korondile, Habaswein;17-04-2018;;5;other;eoc;2;1;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0
flood;kenya;;;Wajir;KE008;Wajir South;KE008038;Habaswein;20-04-2018;;5;IFRC;eoc;2;0;0;0;0;0;0;0;1;2000;0;0;0;0;0;0;0;0;160
