field_1,County,sub_county,ward,Date_st,Date_year,human_impa,hh_impact,p_impact,lat,lon,Adm0Name,Adm2Name,Adm1Name,DSCodeAdm1,DSCodeAdm2
"34",Marsabit,,,2018-03-04,2018.000000000000000,"13","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"38",Marsabit,,,2018-03-19,2018.000000000000000,"13","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"133",Marsabit,,,2017-11-04,2017.000000000000000,"12","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"222",Marsabit,,,2015-12-01,2015.000000000000000,"12","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"293",Marsabit,,,2017-05-02,2017.000000000000000,"12","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"304",Marsabit,,,2015-11-30,2015.000000000000000,"12","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"341",Marsabit,,,2015-12-08,2015.000000000000000,"13","210","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"453",Marsabit,,,2016-06-22,2016.000000000000000,"12","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"584",Marsabit,,,2010-03-07,2010.000000000000000,"30","0","0",2.440792700000000,37.969619500000000,Kenya,Saku,Marsabit,KE10,KE10047
"626",Marsabit,,,2011-12-12,2011.000000000000000,"0","0","0",2.335510000000000,37.994439000000000,Kenya,Saku,Marsabit,KE10,KE10047
"45",Marsabit,Laisamis,Laisamis,2017-11-07,2017.000000000000000,"21","0","0",1.595805900000000,37.804039500000002,Kenya,Laisamis,Marsabit,KE10,KE10048
"67",Marsabit,,,2019-03-09,2019.000000000000000,"37","183","0",2.500227200000000,37.569048700000003,Kenya,Laisamis,Marsabit,KE10,KE10048
"213",Marsabit,Laisamis,Laisamis,2017-05-03,2017.000000000000000,"12","0","0",1.595805900000000,37.804039500000002,Kenya,Laisamis,Marsabit,KE10,KE10048
"239",Marsabit,Laisamis,Laisamis,2018-03-11,2018.000000000000000,"12","0","0",1.595805900000000,37.804039500000002,Kenya,Laisamis,Marsabit,KE10,KE10048
"286",Marsabit,,,2016-03-10,2016.000000000000000,"12","134","0",1.595805900000000,37.804039500000002,Kenya,Laisamis,Marsabit,KE10,KE10048
"287",Marsabit,,Loiyangalani,2012-04-20,2012.000000000000000,"12","89","0",2.760124200000000,36.721161599999988,Kenya,Laisamis,Marsabit,KE10,KE10048
"454",Marsabit,,,2017-04-19,2017.000000000000000,"12","28","0",2.500227200000000,37.569048700000003,Kenya,Laisamis,Marsabit,KE10,KE10048
"111",Isiolo,,,2014-11-20,2014.000000000000000,"12","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"134",Isiolo,,,2017-11-14,2017.000000000000000,"12","231","0",1.061595000000000,38.665412300000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"135",Meru,,,2018-04-24,2018.000000000000000,"12","0","0",0.505675300000000,37.649014500000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"160",Isiolo,,,2018-04-23,2018.000000000000000,"14","0","0",0.624157600000000,36.985607299999998,Kenya,Isiolo North,Isiolo,KE11,KE11049
"245",Isiolo,,,2017-10-22,2017.000000000000000,"12","230","0",1.061595000000000,38.665412300000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"246",Isiolo,,,2018-04-27,2018.000000000000000,"12","0","0",1.061595000000000,38.665412300000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"330",Wajir,,,2017-11-05,2017.000000000000000,"12","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"349",Isiolo,,,2015-11-11,2015.000000000000000,"12","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"350",Isiolo,,,2015-11-14,2015.000000000000000,"12","64","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"352",Isiolo,,,2015-04-01,2015.000000000000000,"12","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"371",Isiolo,,,2015-11-16,2015.000000000000000,"12","176","0",1.061595000000000,38.665412300000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"390",Isiolo,,,2018-04-23,2018.000000000000000,"12","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"429",Isiolo,,,2015-12-15,2015.000000000000000,"12","42","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"498",Isiolo,,,2018-03-15,2018.000000000000000,"29","293","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"499",Isiolo,,,2018-03-15,2018.000000000000000,"29","264","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"500",Isiolo,,,2018-03-15,2018.000000000000000,"29","241","0",0.537798200000000,37.596198000000001,Kenya,Isiolo North,Isiolo,KE11,KE11049
"501",Isiolo,,,2018-03-15,2018.000000000000000,"29","0","0",0.537798200000000,37.596198000000001,Kenya,Isiolo North,Isiolo,KE11,KE11049
"503",Isiolo,,,2018-03-15,2018.000000000000000,"29","255","0",0.537798200000000,37.596198000000001,Kenya,Isiolo North,Isiolo,KE11,KE11049
"504",Isiolo,,,2018-03-15,2018.000000000000000,"29","267","0",0.352691800000000,37.581940699999997,Kenya,Isiolo North,Isiolo,KE11,KE11049
"506",Meru,,,2017-09-16,2017.000000000000000,"29","265","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"534",Isiolo,,,2027-03-14,2027.000000000000000,"29","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"590",Isiolo,,,2010-04-30,2010.000000000000000,"30","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"627",Isiolo,,,2011-12-12,2011.000000000000000,"0","0","0",0.355633000000000,37.583306600000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"719",Isiolo,,,2005-05-31,2005.000000000000000,"0","0","0",1.061595000000000,38.665412300000000,Kenya,Isiolo North,Isiolo,KE11,KE11049
"75",Isiolo,,,2013-04-05,2013.000000000000000,"12","0","0",1.127857000000000,39.088539699999998,Kenya,Isiolo South,Isiolo,KE11,KE11050
"199",Isiolo,,,2015-11-21,2015.000000000000000,"13","162","0",0.574690800000000,38.149036299999999,Kenya,Isiolo South,Isiolo,KE11,KE11050
"243",Isiolo,,Modogashe,2015-11-30,2015.000000000000000,"12","111","0",0.730919400000000,39.172305500000000,Kenya,Isiolo South,Isiolo,KE11,KE11050
"348",Isiolo,,,2015-11-22,2015.000000000000000,"12","0","0",0.574690800000000,38.149036299999999,Kenya,Isiolo South,Isiolo,KE11,KE11050
"581",Isiolo,,,2010-05-14,2010.000000000000000,"0","0","0",0.527056300000000,38.511025199999999,Kenya,Isiolo South,Isiolo,KE11,KE11050
"198",Meru,Igembe South,,2012-10-14,2012.000000000000000,"21","6","0",0.154198700000000,37.986652900000003,Kenya,Igembe South,Meru,KE12,KE12051
"296",Meru,,,2015-11-26,2015.000000000000000,"12","100","0",0.204340400000000,37.975117200000000,Kenya,Igembe South,Meru,KE12,KE12051
"331",Meru,,,2015-11-14,2015.000000000000000,"12","30","0",0.232354100000000,37.940995200000003,Kenya,Igembe South,Meru,KE12,KE12051
"585",Meru,,Maua,2010-05-14,2010.000000000000000,"40","0","0",0.232354100000000,37.940995200000003,Kenya,Igembe South,Meru,KE12,KE12051
"197",Meru,Igembe North,,2012-10-14,2012.000000000000000,"21","51","0",0.427674500000000,37.757928000000000,Kenya,Igembe Central,Meru,KE12,KE12052
"588",Meru,,,2010-04-26,2010.000000000000000,"0","0","0",0.335437000000000,37.818606099999997,Kenya,Igembe Central,Meru,KE12,KE12052
"169",Meru,Tigania West,,2012-10-14,2012.000000000000000,"12","64","0",0.202682900000000,37.661132799999997,Kenya,Tigania West,Meru,KE12,KE12054
"259",Meru,Tigania West,,2017-11-07,2017.000000000000000,"12","10","0",0.202682900000000,37.661132799999997,Kenya,Tigania West,Meru,KE12,KE12054
"278",Meru,Tigania West,,2017-11-12,2017.000000000000000,"12","0","0",0.202682900000000,37.661132799999997,Kenya,Tigania West,Meru,KE12,KE12054
"502",Isiolo,,,2018-03-15,2018.000000000000000,"44","286","0",0.338474600000000,37.592407999999999,Kenya,Tigania West,Meru,KE12,KE12054
"182",Meru,,,2017-11-08,2017.000000000000000,"12","113","0",0.214535500000000,37.795914499999988,Kenya,Tigania East,Meru,KE12,KE12055
"364",Laikipia,,,2015-11-11,2015.000000000000000,"12","0","0",0.418122500000000,37.625097599999997,Kenya,Tigania East,Meru,KE12,KE12055
"86",Meru,,,2018-04-16,2018.000000000000000,"12","20","0",0.038398500000000,37.653432199999997,Kenya,North Imenti,Meru,KE12,KE12056
"248",Bungoma,,,2018-06-09,2018.000000000000000,"21","0","0",0.050283100000000,37.678479199999998,Kenya,North Imenti,Meru,KE12,KE12056
