"id";"name";"pcode";"adm1nam";"adm1pcd";"Date";"Certnty";"Impact";"PplAffc";"Deaths";"flood";"source"
"uga_impact_data.579";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1043428/-/cltlchz/-/index.html"
"uga_impact_data.580";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/11/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/877000/-/wj8qcl/-/index.html"
"uga_impact_data.581";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/12/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/877750/-/wj8vy8/-/index.html"
"uga_impact_data.582";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/12/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/-/878504/1080060/-/gowkot/-/index.html"
"uga_impact_data.583";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/12/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/-/688342/1081308/-/ubykal/-/index.html"
"uga_impact_data.584";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/01/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1116712/-/c4jc0uz/-/index.html"
"uga_impact_data.585";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/01/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1210928/-/10rmym9/-/index.html"
"uga_impact_data.586";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/01/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1089494/-/cj99o4z/-/index.html"
"uga_impact_data.587";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/01/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1090150/-/cit24dz/-/index.html"
"uga_impact_data.588";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/01/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/1093228/-/e21htm/-/index.html"
"uga_impact_data.589";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/02/2011";"4";"M";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1192846/-/10diwxm/-/index.html"
"uga_impact_data.590";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/02/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/1111874/-/ai9009/-/index.html"
"uga_impact_data.591";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1082752/-/cje2njz/-/index.html"
"uga_impact_data.592";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1193038/-/14d9sy9z/-/index.html"
"uga_impact_data.593";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1230042/-/13wxej7z/-/index.html"
"uga_impact_data.594";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1247156/-/12qrxgrz/-/index.html"
"uga_impact_data.595";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1124606/-/c3y7k4z/-/index.html"
"uga_impact_data.596";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1128280/-/13c31t1z/-/index.html"
"uga_impact_data.597";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1129022/-/c3uumcz/-/index.html"
"uga_impact_data.598";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1129830/-/13c27wjz/-/index.html"
"uga_impact_data.599";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1130488/-/13bm0vxz/-/index.html"
"uga_impact_data.600";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/03/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/325765-there-will-be-no-floods-<U+FFFD>?¢-experts.html"
"uga_impact_data.601";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/03/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1133494/-/c3debyz/-/index.html"
"uga_impact_data.602";"Kampala";"21UGA007001";"Kampala";"21UGA007";"02/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1101366/-/c59fibz/-/index.html"
"uga_impact_data.603";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1118898/-/108prtm/-/index.html"
"uga_impact_data.604";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/1138176/-/ehig59/-/index.html"
"uga_impact_data.605";"Kampala";"21UGA007001";"Kampala";"21UGA007";"11/04/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/18911-floods-paralyse-kampala-traffic.html"
"uga_impact_data.606";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Reviews/-/691232/1146338/-/r46pfz/-/index.html"
"uga_impact_data.607";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/04/2011";"6";"M";"";6;1;"URCS Floods response report compiled by Branch focal person"
"uga_impact_data.608";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Insight/-/688338/1149542/-/r581g7/-/index.html"
"uga_impact_data.609";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/04/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1151516/-/c26ol9z/-/index.html"
"uga_impact_data.610";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/04/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/323714-col-kizza-besigye-faces-sh50m-fine.html"
"uga_impact_data.611";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1119098/-/c4hecaz/-/index.html"
"uga_impact_data.612";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1194364/-/137u13pz/-/index.html"
"uga_impact_data.613";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/05/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/314652-floods-destroy-rice-gardens-in-butaleja.html"
"uga_impact_data.614";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/05/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/322817-govt-orders-encroachers-off-lubigi-wetland.html"
"uga_impact_data.615";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1164824/-/c1i0d8z/-/index.html"
"uga_impact_data.616";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1165966/-/139nsqoz/-/index.html"
"uga_impact_data.617";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/05/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/322517-will-new-leaders-change-kampala.html"
"uga_impact_data.618";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1170080/-/c0yev2z/-/index.html"
"uga_impact_data.619";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/05/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Reviews/-/691232/1171480/-/pd0poz/-/index.html"
"uga_impact_data.620";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/05/2011";"4";"M";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1172224/-/c0wyt0z/-/index.html"
"uga_impact_data.621";"Kampala";"21UGA007001";"Kampala";"21UGA007";"02/06/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1102062/-/c58sjmz/-/index.html"
"uga_impact_data.622";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/06/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/326855-factors-behind-nrm<U+FFFD>?¢-s-victory.html"
"uga_impact_data.623";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/06/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/323276-flood-victims-receive-aid.html"
"uga_impact_data.624";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/06/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1213906/-/10rp2ix/-/index.html"
"uga_impact_data.625";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/06/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1184230/-/c0a29kz/-/index.html"
"uga_impact_data.626";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/06/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/1189720/-/ampavt/-/index.html"
"uga_impact_data.627";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/07/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1176454/-/c0u5vqz/-/index.html"
"uga_impact_data.628";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/07/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/316371-floods-ravage-kampala-suburbs.html"
"uga_impact_data.629";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/07/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Full-Woman/-/689842/1201114/-/13ujh6r/-/index.html"
"uga_impact_data.630";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/07/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1202222/-/bl61ciz/-/index.html"
"uga_impact_data.631";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/07/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1203604/-/10r3ga7/-/index.html"
"uga_impact_data.632";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/08/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1085608/-/cjc0lqz/-/index.html"
"uga_impact_data.633";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/08/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Markets/-/688606/1232198/-/sl40yt/-/index.html"
"uga_impact_data.634";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/08/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Life/-/689856/1222126/-/bnghds/-/index.html"
"uga_impact_data.635";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/08/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1225694/-/bjuraaz/-/index.html"
"uga_impact_data.636";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/08/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1226114/-/10sdi4x/-/index.html"
"uga_impact_data.637";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/09/2011";"4";"L";"";2;1;"The Monitor News Paper of 15/09/11"
"uga_impact_data.638";"Kampala";"21UGA007001";"Kampala";"21UGA007";"15/09/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/1241-two-killed-in-kampala-floods.html"
"uga_impact_data.639";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/09/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/315922-colleagues-mourn-barclay<U+FFFD>?¢-s-bank-cashier.html"
"uga_impact_data.640";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/09/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/-/688342/1237618/-/vc6kks/-/index.html"
"uga_impact_data.641";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/09/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1237892/-/13wscvwz/-/index.html"
"uga_impact_data.642";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/09/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/1021-kcca-blamed-for-city-floods.html"
"uga_impact_data.643";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/09/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/315720-sugar-prices-to-reduce-as-imports-arrive.html"
"uga_impact_data.644";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/09/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/315632-rastoon.html"
"uga_impact_data.645";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/09/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1240512/-/biq734z/-/index.html"
"uga_impact_data.646";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/09/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1243680/-/bio360z/-/index.html"
"uga_impact_data.647";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/10/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1252916/-/bi36eiz/-/index.html"
"uga_impact_data.648";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/10/2011";"4";"M";"";21;1;"Assessment report by URCS"
"uga_impact_data.649";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/10/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1262666/-/bhgoq5z/-/index.html"
"uga_impact_data.650";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/10/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1263996/-/bhfwyxz/-/index.html"
"uga_impact_data.651";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/11/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1160034/-/c1kxvoz/-/index.html"
"uga_impact_data.652";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/11/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1233810/-/10sx4jt/-/index.html"
"uga_impact_data.653";"Kampala";"21UGA007001";"Kampala";"21UGA007";"11/11/2011";"4";"L";"";1;1;"new vision"
"uga_impact_data.654";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/11/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1274370/-/12p0d4tz/-/index.html"
"uga_impact_data.655";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/11/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1275952/-/bgs0jxz/-/index.html"
"uga_impact_data.656";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/11/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Editorial/-/689360/1279726/-/a3n87l/-/index.html"
"uga_impact_data.657";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/11/2011";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/45670-boy-dies-in-kampala-floods.html"
"uga_impact_data.658";"Kampala";"21UGA007001";"Kampala";"21UGA007";"02/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/OpEdColumnists/BernardTabaire/-/878688/1105862/-/mq47l3/-/index.html"
"uga_impact_data.659";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1234716/-/bj9w4pz/-/index.html"
"uga_impact_data.660";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1291988/-/bfmoy6z/-/index.html"
"uga_impact_data.661";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1294140/-/bfkse3z/-/index.html"
"uga_impact_data.662";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/1295534/-/12nqjjjz/-/index.html"
"uga_impact_data.663";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1296410/-/bfjch1z/-/index.html"
"uga_impact_data.664";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/12/2011";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Editorial/-/689360/1297490/-/a4tu6j/-/index.html"
"uga_impact_data.665";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/01/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Fake-car-engine-oil-floods-the-market/-/688334/1491608/-/edn2tk/-/index.html"
"uga_impact_data.666";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/01/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1310632/-/b1i273z/-/index.html"
"uga_impact_data.667";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/01/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/OpEdColumnists/YasiinMugerwa/-/878670/1311412/-/51nqwq/-/index.html"
"uga_impact_data.668";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/01/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1312936/-/b1gl79z/-/index.html"
"uga_impact_data.669";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/01/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1314114/-/b1fdvez/-/index.html"
"uga_impact_data.670";"Kampala";"21UGA007001";"Kampala";"21UGA007";"02/02/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/628744-kampala-upe-school-prone-to-floods-closed.html"
"uga_impact_data.671";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/02/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/629349-kcca-starts-repairs-on-drainage-channels.html"
"uga_impact_data.672";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/More-bodies-exhumed-in-Bududa/-/688334/1441442/-/hincas/-/index.html"
"uga_impact_data.673";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/KCCA-to-repair-drainage-systems/-/688334/1468898/-/2du9qc/-/index.html"
"uga_impact_data.674";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Editorial/Time-to-take-back-our-green-spaces/-/689360/1492208/-/najtnpz/-/index.html"
"uga_impact_data.675";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/KCCA-seeks-court-guidance-on-Centenary-Park-injunction/-/688334/1522678/-/12byo6e/-/index.html"
"uga_impact_data.676";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Reviews/-/691232/1325528/-/9rj6a/-/index.html"
"uga_impact_data.677";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/02/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/629130-heavy-rains-devastate-kampala-suburbs.html"
"uga_impact_data.678";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1331796/-/b0995ez/-/index.html"
"uga_impact_data.679";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/02/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1333236/-/b07yknz/-/index.html"
"uga_impact_data.680";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/03/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1299412/-/bfh9igz/-/index.html"
"uga_impact_data.681";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/03/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/OpEdColumnists/Davidsseppuuya/Nature-will-always-win-over-man-s-foolishness/-/1268850/1442342/-/mm71nj/-/index.html"
"uga_impact_data.682";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/03/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1369538/-/11eykl6/-/index.html"
"uga_impact_data.683";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/03/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Life/-/689856/1372158/-/calwnt/-/index.html"
"uga_impact_data.684";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/03/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1374432/-/awq34fz/-/index.html"
"uga_impact_data.685";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/04/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/1358418/-/13cgxe4z/-/index.html"
"uga_impact_data.686";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/04/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Nation-Media-Group-donates-to-landslide-victims/-/688334/1443760/-/7v3uy7z/-/index.html"
"uga_impact_data.687";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/04/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1390322/-/11gmvsl/-/index.html"
"uga_impact_data.688";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/04/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Life/-/689856/1395170/-/cbw3gi/-/index.html"
"uga_impact_data.689";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/05/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Uganda-s-best-and-worst-employers/-/688334/1399618/-/jv4g4ez/-/index.html"
"uga_impact_data.690";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/05/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/Uganda-does-not-have-to-emulate-superficial-devt/-/689364/1407898/-/ahtw8hz/-/index.html"
"uga_impact_data.691";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/05/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Govt-sorry-for-collapsed-bridges/-/688334/1411262/-/ug816c/-/index.html"
"uga_impact_data.692";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/05/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/631565-sewage-burst-floods-kampala-road.html"
"uga_impact_data.693";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Travel/Face-to-face-with-the-world-s-biggest-hydro-power-dam/-/691238/1421096/-/yq4as7z/-/index.html"
"uga_impact_data.694";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Northern-Bypass-now-a-haven-for-city-criminals/-/688334/1445758/-/5dmf4yz/-/index.html"
"uga_impact_data.695";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/06/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/634959-move-some-ministries-out-of-kampala.html"
"uga_impact_data.696";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/I-m-stressed-by-men-from-Parliament--says-Alengot/-/688334/1526168/-/efq15dz/-/index.html"
"uga_impact_data.697";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/153-000-affected-by-disasters--Red-Cross/-/688334/1427084/-/sd7xt3/-/index.html"
"uga_impact_data.698";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/Why-the-budget-is-unlikely-to-deliver-the-7--projected-growth/-/688616/1429888/-/3s3olwz/-/index.html"
"uga_impact_data.699";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/06/2012";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/632190-gov-t-sues-lc-bikes-insurer-wants-sh1-1b.html"
"uga_impact_data.700";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/10-people-feared-dead-in-Bududa-landslide/-/688334/1435372/-/eh3kvu/-/index.html"
"uga_impact_data.701";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Afternoon-downpour-soaks-city--suburbs/-/688334/1435678/-/n5kbq5z/-/index.html"
"uga_impact_data.702";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Citizens--MTN-provide-aid-to-landslide-survivors/-/688334/1437774/-/qb6pxvz/-/index.html"
"uga_impact_data.703";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/Establish-disaster-preparedness-commission-to-curb-loss-of-lives/-/806314/1437454/-/olipg0z/-/index.html"
"uga_impact_data.704";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/06/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Mafabi-raps-govt-on-Bududa/-/688334/1438976/-/7eqmhh/-/index.html"
"uga_impact_data.705";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/07/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/Host-families-of-Bududa-survivors-overwhelmed/-/688334/1452370/-/vluqi3z/-/index.html"
"uga_impact_data.706";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/07/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Life/Elegu--A-booming-town-clamouring-for-services/-/689856/1459980/-/97q2sc/-/index.html"
"uga_impact_data.707";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/07/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Reviews/Karamoja--forgotten-but-still-beautiful-and-captivating/-/691232/1462342/-/hlxvbdz/-/index.html"
"uga_impact_data.708";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/07/2012";"4";"L";"";NA;1;"http://www.monitor.co.ug/Sports/Soccer/Rains-leave-Hippos-tie-at-Nakivubo-in-danger/-/690266/1463302/-/a9toui/-/index.html"
