serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
24608,32.0,,,NANDI,,,ROAD ACCIDENT,Kamobo-Kalong murram rd,2019,10,1,0,16,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,school van knocked down a pedestrian and veered off the road
24609,5.0,,,EMBU,,,ROAD ACCIDENT,Embu-Meru rd,2019,10,1,1,15,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Police land cruiser lost control while negotiating a sharp corner
24610,39.0,,,TAITA-TAVETA,,,ROAD ACCIDENT,Mombasa-Nairobi highway,2019,10,1,2,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down m/cycle while overtaking
24612,14.0,,,KILIFI,,,ROAD ACCIDENT,Mombasa-Kilifi rd,2019,10,3,1,3,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Tuktuk collide head on wit m/v
24617,45.0,,,VIHIGA,,,ROAD ACCIDENT,Chavakali-Kapsabet rd,2019,10,5,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,M/v collided head on with a m/cycle
24614,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mwiki-Njiru rd,2019,10,4,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collided head on with m/v
24618,3.0,,,BUNGOMA,,,ROAD ACCIDENT,Busia-Kisumu rd,2019,10,5,0,2,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v vehicle collided with m/cycle while trying to overtake
24611,14.0,,,KILIFI,,,ROAD ACCIDENT,Shariani kwa pope stage,2019,10,3,1,1,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collided head on with a lorry
24619,30.0,,,NAIROBI,,,ROAD ACCIDENT,lunga-lunga rd,2019,10,5,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Male pedestrian knocked down by a motor vehicle
24613,31.0,,,NAKURU,,,ROAD ACCIDENT,Naivasha-Nairobi rd,2019,10,3,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collide head on with m/cycle
24620,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mwiki-Njiru rd,2019,10,4,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Hit and run
24622,17.0,,,KISUMU,,,ROAD ACCIDENT,kisumu-kericho rd,2019,10,4,13,23,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Scania bus collides head on with scania trailer
24616,16.0,,,KISII,,,ROAD ACCIDENT,Misisita centre,2019,10,5,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/cycle lost control and hit a semi permanent house
24615,45.0,,,VIHIGA,,,ROAD ACCIDENT,Mudete,2019,10,5,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collided head on with a m/cycle
24621,30.0,,,NAIROBI,,,ROAD ACCIDENT,Peponi rd,2019,10,4,1,0,0,0,0,0,,police sitrep,0,0,28-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/cycle knocked down by m/vehicle
24623,12.0,,,KERICHO,,,ROAD ACCIDENT,Kapsoit-Tegat murram road,2019,10,29,0,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24623,12.0,,,KERICHO,,,ROAD ACCIDENT,Kapsoit-Tegat murram road,2019,10,29,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A m/vehicle knocked down a 13 yr old pedestrian
24627,17.0,,,KISUMU,,,ROAD ACCIDENT,Kendubay-katitu rd,2019,5,12,1,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a lorry knocked down a AP officer who was drunk and sitting in the middle of the road
24624,40.0,,,TANA-RIVER,,,ROAD ACCIDENT,garisa-mwingi rd,2019,5,13,12,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver rammed into the rear of a motorcycle
24628,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Kangundo rd,2019,5,12,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,A M/VEHICLE LOST CONTROL AND HIT PEDESTRIAN TRYING TO CROSS THE ROAD
24636,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thome-Marurui rd,2019,10,29,0,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a 56yr old passenger
24633,22.0,,,MACHAKOS,,,ROAD ACCIDENT,matuu- Thika rd,2019,5,14,0,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motor vehicle overtook therefore colliding with oncoming motorcycle
24632,21.0,,,LAMU,,,ROAD ACCIDENT,Minjila-Lamu rd,2019,5,14,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorcycle collided with an oncoming vehicle
24629,23.0,,,MAKUENI,,,ROAD ACCIDENT,Nairobi-Mombasa rd,2019,5,11,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a pedestrian walking along the shopping centre
24630,17.0,,,KISUMU,,,ROAD ACCIDENT,Ahero-Awasi,2019,5,10,0,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24640,2.0,,,BOMET,,,ROAD ACCIDENT,Bomet-Kaplong rd,2019,5,16,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A driver collided with an oncoming m/cycle while overtaking as a result the rider died on the spot and one pillion passenger injured
24631,45.0,,,VIHIGA,,,ROAD ACCIDENT,kapsabet-chavakali rd,2019,5,13,0,2,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motorcycle collided with another motorcycle
24641,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru-Nairobi,2019,5,17,0,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24634,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Nairobi-Mombasa rd,2019,5,14,0,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a motor vehicle made a u turn in the middle of the road and hit a motor vehicle
24630,17.0,,,KISUMU,,,ROAD ACCIDENT,Ahero-Awasi,2019,5,10,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,a driver hit a motorcycle the impact made it go to the other side of the road causing the motorcycle to collide with an oncoming vehicle
24635,30.0,,,NAIROBI,,,ROAD ACCIDENT,outering rd,2019,5,14,0,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a motor vehicle hit a minibus
24637,7.0,,,HOMABAY,,,ROAD ACCIDENT,Kisii-Oyugis rd,2019,5,15,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a driver knocked down a cyclist and lost control and hit another vehicle
24639,2.0,,,BOMET,,,ROAD ACCIDENT,Bomet-Kaplong rd,2019,5,16,0,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24642,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru-Nairobi,2019,5,17,2,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,"Unknown m/vehicle hit  a m/cycle with one passenger on board , both rider and passenger died on the spot"
24638,30.0,,,NAIROBI,,,ROAD ACCIDENT,nile rd,2019,5,14,0,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a rider knocked down a pedestrian
24643,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Gathigiriri-Ngurubani rd,2019,5,16,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/cycle hit a cyclist who succumbed while undergoing treatment
24646,17.0,,,KISUMU,,,ROAD ACCIDENT,muhoroni-chemilil rd,2019,5,16,1,1,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
24647,19.0,,,KWALE,,,ROAD ACCIDENT,Kombani-Kwale,2019,5,16,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,M/cycle hit a mentally challenged pedestrian while overtaking a m/vehicle
24651,31.0,,,NAKURU,,,ROAD ACCIDENT,Mau Narok,2019,10,4,1,4,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Mitsubishi lorry lost control and hit 4 other vehicles
24646,17.0,,,,,,ROAD ACCIDENT,muhoroni-chemilil rd,2019,5,16,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,M/cycle hit a pedestrian while overtaking a stationery m/vehicle who succumbed while undergoing treatment and the rider got injured
24654,13.0,,,KIAMBU,,,ROAD ACCIDENT,Thika-Garissa rd,2019,10,4,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit an adult male who was repairing the road
24653,28.0,,,MOMBASA,,,ROAD ACCIDENT,Likoni-Ukunda rd,2019,10,4,11,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit Tyre of a m/vehicle
24659,29.0,,,MURANGA,,,ROAD ACCIDENT,Kiriani-Kangemi rd,2019,10,6,2,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c lost control and hit an m/v
24649,12.0,,,KERICHO,,,ROAD ACCIDENT,Sondu-Kisumu,2019,5,16,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A m/cycle collided head on with a m/vehicle and the pillion passenger succumbed while undergoing treatment
24648,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thika Super Highway,2019,5,16,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A m/vehicle hit two cyclist from behind injuring one cyclist and the other succumbed while undergoing treatment
24655,31.0,,,NAKURU,,,ROAD ACCIDENT,Naivasha-Nairobi rd,2019,10,3,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collided head on with a m/cycle
24657,14.0,,,KILIFI,,,ROAD ACCIDENT,Kilifi-Mombasa rd,2019,10,3,1,3,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,A tricycle m/v collided with an Isuzu Dmax
24658,27.0,,,MIGORI,,,ROAD ACCIDENT,Boarder Point Lounge,2019,10,6,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c overturned abruptly and hit a m/v
24656,14.0,,,KILIFI,,,ROAD ACCIDENT,Kilifi-Mombasa highway,2019,10,3,1,1,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c rammed on am/v
24660,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thika Super Highway,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a male pedestrian
24662,45.0,,,VIHIGA,,,ROAD ACCIDENT,Kisumu-Kakamega rd,2019,10,5,1,3,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and rammed on a m/c
24663,5.0,,,EMBU,,,ROAD ACCIDENT,Embu-Meru rd,2019,10,28,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collides with a cattle cart while trying to overtake and lands into a ditch after losing control
24661,30.0,,,NAIROBI,,,ROAD ACCIDENT,Along Mombasa rd,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,29-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a male pedestrian
24668,12.0,,,KERICHO,,,ROAD ACCIDENT,Kericho-Nakuru rd,2019,10,1,1,11,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit a lorry
24669,33.0,,,NAROK,,,ROAD ACCIDENT,Naigara-Ngoswani rd,2019,10,1,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit a 4 yr old girl
24667,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mombasa rd,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a male pedestrian
24664,27.0,,,MIGORI,,,ROAD ACCIDENT,Isebania,2019,10,6,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit a m/cycle
24666,30.0,,,NAIROBI,,,ROAD ACCIDENT,Thika Super Highway,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit unknown male pedestrian
24671,16.0,,,KISII,,,ROAD ACCIDENT,Kilgoris-Kisii rd,2019,10,2,1,0,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a female pedestrian crossing the rd
24665,29.0,,,MURANGA,,,ROAD ACCIDENT,Kiriani-Kangemi rd,2019,10,6,2,1,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c collide head on with m/v
24678,16.0,,,KISII,,,ROAD ACCIDENT,Mogonga-Etago rd,2019,10,8,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit another vehicle parked off the rd
24670,9.0,,,KAJIADO,,,ROAD ACCIDENT,Kiserian-Ongata Rongai rd,2019,10,2,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit a male pedestrian
24673,2.0,,,BOMET,,,ROAD ACCIDENT,Subuiga -Isiolo rd,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a female pedestrian crossing the rd
24672,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru-Eldoret rd,2019,10,2,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit an unknown male pedestrian
24677,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru-Nyahururu rd,2019,10,9,1,2,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and hit a wall
24674,16.0,,,KISII,,,ROAD ACCIDENT,Kisii-Keroka rd,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a male pedestrian
24675,14.0,,,KILIFI,,,ROAD ACCIDENT,Mzambarauni Mtomondoni ear,2019,10,7,0,2,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c knocked down another m/c
24676,41.0,,,THARAKA-NITHI,,,ROAD ACCIDENT,Ndagani-Kiangondu rd,2019,10,7,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down a cyclist
24679,17.0,,,KISUMU,,,ROAD ACCIDENT,Kombewa-Maseno rd,2019,10,8,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v lost control and landed into a ditch
24680,17.0,,,KISUMU,,,ROAD ACCIDENT,Kisumu-Muhoroni rd,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down a 12 yr old female pedestrian crossing the rd
24683,31.0,,,NAKURU,,,ROAD ACCIDENT,Nairobi-Nakuru rd,2019,10,8,1,0,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a pedestrian who was crossing the rd
24681,1.0,,,BARINGO,,,ROAD ACCIDENT,Eldama-Ravine-Makutano rd,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down a 7 yr old male pedestrian crossing the rd
24689,30.0,,,NAIROBI,,,ROAD ACCIDENT,Racecourse rd,2019,10,7,0,2,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,tuktuk hit a motorcycle while driving on the wrong
24691,30.0,,,NAIROBI,,,ROAD ACCIDENT,Limuru rd,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/cycle rammed into a m/vehicle
24690,30.0,,,NAIROBI,,,ROAD ACCIDENT,outering rd,2019,10,7,0,1,0,0,0,0,,police sitrep,0,0,,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a vehicle rammed into the rear of another vehicle
24684,43.0,,,TURKANA,,,ROAD ACCIDENT,Kakuma-Lokkichoggio rd,2019,10,8,1,5,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c hi another m/c causing pillion passengers sustain serious injuries
24686,29.0,,,MURANGA,,,ROAD ACCIDENT,Kenol-Thika Highway,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked a female pedestrian crossing the rd
24682,1.0,,,BARINGO,,,ROAD ACCIDENT,Kabarnet-Iten rd,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hi m/c while overtaking
24685,38.0,,,SIAYA,,,ROAD ACCIDENT,Ulumbi-Khumsalaba,2019,10,8,0,1,0,0,0,0,,police sitrep,0,0,30-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c hit an oncoming m/vehicle
24688,30.0,,,NAIROBI,,,ROAD ACCIDENT,Olesengale road,2019,10,7,0,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/vehicle hit a m/cycle causing passenger to sustain injuries
24687,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mutindwa area,2019,10,7,0,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v knocked down a male pedestrian crossing the road
24692,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mombasa rd,2019,10,11,0,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/vehicle hit a motorcycle causing injury to passenger
24694,30.0,,,NAIROBI,,,ROAD ACCIDENT,Waiyaki way,2019,10,11,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a vehicle knocked down pedestrian crossing the road
24695,18.0,,,KITUI,,,ROAD ACCIDENT,Nguni-katulani rd,2019,10,11,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,female passenger jumped out of a moving Tuktuk
24697,36.0,,,NYERI,,,ROAD ACCIDENT,Chaka-kiganjo rd,2019,10,12,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/c veered off and lost control and hit a rock
24693,30.0,,,NAIROBI,,,ROAD ACCIDENT,park rd,2019,10,11,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,unknown vehicle knocked down a male pedestrian crossing the rd
24696,11.0,,,KEIYO-MARAKWET,,,ROAD ACCIDENT,Iten-Kapsowar rd,2019,10,11,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collide head on with m/c
24707,16.0,,,KISII,,,ROAD ACCIDENT,etago-nyamarambe rd,2019,10,11,1,1,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v collide head on with another m/v
24698,3.0,,,BUNGOMA,,,ROAD ACCIDENT,Misikhu-Milili rd,2019,10,10,2,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,a m/v rammed into another m/cycle
24703,30.0,,,NAIROBI,,,ROAD ACCIDENT,Pork Manenos area,2019,10,10,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v overtook carelessly and collided head on with another vehicle
24711,45.0,,,VIHIGA,,,ROAD ACCIDENT,Kakamega-Kisumu rd,2019,10,31,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,unknown m/v knocked and run over an unknown male
24706,17.0,,,KISUMU,,,ROAD ACCIDENT,Sondu-Ahero,2019,10,12,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/v hit a minor crossing the rd
24700,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Nairobi-Mombasa rd,2019,10,10,1,3,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,m/m/v lost control and hit another vehicle
24704,30.0,,,NAIROBI,,,ROAD ACCIDENT,sowematt supermarket,2019,10,11,1,0,0,0,0,0,,police sitrep,0,0,31-10-19,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,pedestrian tried to steal a ride but fell off and was run over by right wheel
