date,year,month,district,DMP
2012-06-01,2012,6,OTUKE,22239
2012-06-01,2012,6,NWOYA,72617
2012-06-01,2012,6,OMORO,26511
2012-06-01,2012,6,BUDAKA,5138
2012-06-01,2012,6,APAC,38698
2012-06-01,2012,6,NAKASEKE,50135
2012-06-01,2012,6,IBANDA,12703
2012-06-01,2012,6,NAPAK,52737
2012-06-01,2012,6,SERERE,18446
2012-06-01,2012,6,ISINGIRO,30945
2012-06-01,2012,6,KIBAALE,19206
2012-06-01,2012,6,BUSHENYI,11796
2012-06-01,2012,6,BULIISA,17394
2012-06-01,2012,6,RUBIRIZI,17684
2012-06-01,2012,6,BULAMBULI,8108
2012-06-01,2012,6,DOKOLO,12800
2012-06-01,2012,6,SIRONKO,6460
2012-06-01,2012,6,KYEGEGWA,24258
2012-06-01,2012,6,MARACHA,4658
2012-06-01,2012,6,KABERAMAIDO,17481
2012-06-01,2012,6,BUSIA,10136
2012-06-01,2012,6,AMUDAT,17500
2012-06-01,2012,6,BUVUMA,3370
2012-06-01,2012,6,ABIM,39085
2012-06-01,2012,6,BUHWEJU,11516
2012-06-01,2012,6,LIRA,17298
2012-06-01,2012,6,KYANKWANZI,39889
2012-06-01,2012,6,KAYUNGA,23543
2012-06-01,2012,6,KABALE,6925
2012-06-01,2012,6,RUBANDA,8389
2012-06-01,2012,6,NTOROKO,15810
2012-06-01,2012,6,MAYUGE,13696
2012-06-01,2012,6,SOROTI,16149
2012-06-01,2012,6,MASAKA,14074
2012-06-01,2012,6,MBALE,6616
2012-06-01,2012,6,MANAFWA,2811
2012-06-01,2012,6,OYAM,32033
2012-06-01,2012,6,KIRUHURA,57741
2012-06-01,2012,6,MUKONO,28455
2012-06-01,2012,6,MASINDI,62074
2012-06-01,2012,6,ZOMBO,13795
2012-06-01,2012,6,KUMI,12083
2012-06-01,2012,6,AMURIA,31948
2012-06-01,2012,6,YUMBE,30869
2012-06-01,2012,6,PADER,51435
2012-06-01,2012,6,BUNYANGABU,6966
2012-06-01,2012,6,RUKUNGIRI,20479
2012-06-01,2012,6,KYOTARA,9399
2012-06-01,2012,6,RUKIGA,4688
2012-06-01,2012,6,ALEBTONG,18966
2012-06-01,2012,6,SHEEMA,8863
2012-06-01,2012,6,KIRYANDONGO,59507
2012-06-01,2012,6,KIBUKU,6147
2012-06-01,2012,6,AMOLATAR,11620
2012-06-01,2012,6,LWENGO,12314
2012-06-01,2012,6,BUNDIBUGYO,13458
2012-06-01,2012,6,BUYENDE,17385
2012-06-01,2012,6,KIBOGA,22848
2012-06-01,2012,6,BUTAMBALA,5510
2012-06-01,2012,6,LYANTONDE,10134
2012-06-01,2012,6,KAPCHORWA,5209
2012-06-01,2012,6,SSEMBABULE,30560
2012-06-01,2012,6,WAKISO,24120
2012-06-01,2012,6,BUKEDEA,13271
2012-06-01,2012,6,MOYO,18939
2012-06-01,2012,6,PAKWACH,10857
2012-06-01,2012,6,JINJA,8276
2012-06-01,2012,6,KISORO,10120
2012-06-01,2012,6,LUWERO,34846
2012-06-01,2012,6,RAKAI,30677
2012-06-01,2012,6,IGANGA,13228
2012-06-01,2012,6,KABAROLE,24779
2012-06-01,2012,6,KYENJOJO,36740
2012-06-01,2012,6,LUUKA,9573
2012-06-01,2012,6,KOLE,14633
2012-06-01,2012,6,AMURU,54269
2012-06-01,2012,6,GULU,29900
2012-06-01,2012,6,KAABONG,89334
2012-06-01,2012,6,KOBOKO,12230
2012-06-01,2012,6,BUIKWE,19188
2012-06-01,2012,6,KAKUMIRO,26436
2012-06-01,2012,6,MUBENDE,66021
2012-06-01,2012,6,TORORO,15747
2012-06-01,2012,6,MPIGI,15894
2012-06-01,2012,6,KASESE,38015
2012-06-01,2012,6,MOROTO,39350
2012-06-01,2012,6,LAMWO,80352
2012-06-01,2012,6,MBARARA,21993
2012-06-01,2012,6,BUTEBO,4207
2012-06-01,2012,6,BUTALEJA,9150
2012-06-01,2012,6,AGAGO,53428
2012-06-01,2012,6,GOMBA,21345
2012-06-01,2012,6,BUKWO,6730
2012-06-01,2012,6,PALLISA,7813
2012-06-01,2012,6,MITOOMA,10266
2012-06-01,2012,6,KWEEN,9290
2012-06-01,2012,6,KAGADI,21664
2012-06-01,2012,6,KITGUM,61292
2012-06-01,2012,6,KOTIDO,42223
2012-06-01,2012,6,BUKOMANSIMBI,7502
2012-06-01,2012,6,MITYANA,22470
2012-06-01,2012,6,KATAKWI,28245
2012-07-01,2012,7,KALUNGU,7515
2012-07-01,2012,7,KYANKWANZI,34459
2012-07-01,2012,7,NAKASONGOLA,41912
2012-07-01,2012,7,KIRYANDONGO,56518
2012-07-01,2012,7,KITGUM,59265
2012-07-01,2012,7,KOTIDO,43218
2012-07-01,2012,7,KWEEN,8970
2012-07-01,2012,7,KOBOKO,11532
2012-07-01,2012,7,NAPAK,53192
2012-07-01,2012,7,BUDAKA,4670
2012-07-01,2012,7,BUTALEJA,8606
2012-07-01,2012,7,KYENJOJO,32398
2012-07-01,2012,7,KYOTARA,7598
2012-07-01,2012,7,KUMI,11872
2012-07-01,2012,7,NEBBI,10389
2012-07-01,2012,7,YUMBE,31362
2012-07-01,2012,7,BUVUMA,3282
2012-07-01,2012,7,NGORA,6985
2012-07-01,2012,7,KISORO,9242
2012-07-01,2012,7,BUSIA,9070
2012-07-01,2012,7,KYEGEGWA,20244
2012-07-01,2012,7,BUTEBO,3912
2012-07-01,2012,7,KOLE,13467
2012-07-01,2012,7,LYANTONDE,7196
2012-07-01,2012,7,KIRUHURA,43534
2012-07-01,2012,7,KATAKWI,28634
2012-07-01,2012,7,KAMULI,19662
2012-07-01,2012,7,BUTAMBALA,4578
2012-07-01,2012,7,BUKWO,6347
2012-07-01,2012,7,BUKEDEA,12709
2012-07-01,2012,7,NAKASEKE,41481
2012-07-01,2012,7,LUUKA,8602
2012-07-01,2012,7,BUHWEJU,10634
2012-07-01,2012,7,MOYO,20291
2012-07-01,2012,7,KAMWENGE,29263
2012-07-01,2012,7,KAPCHORWA,5281
2012-07-01,2012,7,GOMBA,16859
2012-07-01,2012,7,KASESE,30656
2012-07-01,2012,7,WAKISO,21711
2012-07-01,2012,7,MBALE,6037
2012-07-01,2012,7,MITYANA,18779
2012-07-01,2012,7,BUKOMANSIMBI,5801
2012-07-01,2012,7,MITOOMA,9095
2012-07-01,2012,7,MPIGI,14138
2012-07-01,2012,7,BUSHENYI,10633
2012-07-01,2012,7,NAKAPIRIPIRIT,50793
2012-07-01,2012,7,KANUNGU,16311
2012-07-01,2012,7,GULU,27710
2012-07-01,2012,7,BUIKWE,18230
2012-07-01,2012,7,MUBENDE,53691
2012-07-01,2012,7,MOROTO,37633
2012-07-01,2012,7,MAYUGE,13297
2012-07-01,2012,7,KAYUNGA,20768
2012-07-01,2012,7,LIRA,16592
2012-07-01,2012,7,KAMPALA,839
2012-07-01,2012,7,NAMUTUMBA,9610
2012-07-01,2012,7,BUNYANGABU,5706
2012-07-01,2012,7,BUYENDE,14909
2012-07-01,2012,7,MBARARA,18047
2012-07-01,2012,7,LAMWO,77792
2012-07-01,2012,7,LUWERO,31334
2012-07-01,2012,7,KIBUKU,5512
2012-07-01,2012,7,KABERAMAIDO,16664
2012-07-01,2012,7,BULAMBULI,7881
2012-07-01,2012,7,LWENGO,8899
2012-07-01,2012,7,BUNDIBUGYO,12767
2012-07-01,2012,7,BUGIRI,12321
2012-07-01,2012,7,NAMISINDWA,4376
2012-07-01,2012,7,MANAFWA,2413
2012-07-01,2012,7,KIBAALE,18097
2012-07-01,2012,7,HOIMA,54579
2012-07-01,2012,7,NAMAYINGO,5326
2012-07-01,2012,7,DOKOLO,12108
2012-07-01,2012,7,MARACHA,4623
2012-07-01,2012,7,MASAKA,11492
2012-07-01,2012,7,ZOMBO,12251
2012-07-01,2012,7,BULIISA,16012
2012-07-01,2012,7,MASINDI,56640
2012-07-01,2012,7,SOROTI,16631
2012-07-01,2012,7,KIBOGA,19091
2012-07-01,2012,7,RUKUNGIRI,17535
2012-07-01,2012,7,OMORO,24705
2012-07-01,2012,7,AMUDAT,16702
2012-07-01,2012,7,JINJA,8143
2012-07-01,2012,7,APAC,35166
2012-07-01,2012,7,OYAM,30138
2012-07-01,2012,7,MUKONO,27228
2012-07-01,2012,7,NTOROKO,14653
2012-07-01,2012,7,RUBIRIZI,14977
2012-07-01,2012,7,SIRONKO,6197
2012-07-01,2012,7,NWOYA,68139
2012-07-01,2012,7,RUBANDA,7701
2012-07-01,2012,7,PAKWACH,9860
2012-07-01,2012,7,BUDUDA,3469
2012-07-01,2012,7,SHEEMA,7702
2012-07-01,2012,7,ALEBTONG,18794
2012-07-01,2012,7,ARUA,56822
2012-07-01,2012,7,ISINGIRO,24402
2012-07-01,2012,7,RUKIGA,4063
2012-07-01,2012,7,KABALE,6489
2012-07-01,2012,7,KAKUMIRO,23445
2012-07-01,2012,7,PADER,49281
2012-07-01,2012,7,NTUNGAMO,19961
2012-07-01,2012,7,IGANGA,12342
2012-07-01,2012,7,SERERE,17096
2012-07-01,2012,7,KABAROLE,22624
2012-07-01,2012,7,AMOLATAR,10038
2012-07-01,2012,7,ADJUMANI,43719
2012-07-01,2012,7,KALIRO,9066
2012-07-01,2012,7,AGAGO,52396
2012-07-01,2012,7,ABIM,38409
2012-07-01,2012,7,OTUKE,21897
2012-07-01,2012,7,TORORO,14100
2012-07-01,2012,7,KAABONG,84550
2012-07-01,2012,7,SSEMBABULE,22869
2012-07-01,2012,7,IBANDA,10808
2012-07-01,2012,7,KALANGALA,3911
2012-07-01,2012,7,AMURIA,32258
2012-07-01,2012,7,PALLISA,6985
2012-07-01,2012,7,KAGADI,19729
2012-07-01,2012,7,AMURU,51132
2012-07-01,2012,7,RAKAI,24926
2012-08-01,2012,8,ISINGIRO,20708
2012-08-01,2012,8,KAYUNGA,18973
2012-08-01,2012,8,NAMISINDWA,4372
2012-08-01,2012,8,MOYO,21528
2012-08-01,2012,8,KAMPALA,852
2012-08-01,2012,8,BULIISA,17296
2012-08-01,2012,8,KIBAALE,17556
2012-08-01,2012,8,RUKIGA,3476
2012-08-01,2012,8,PADER,48845
2012-08-01,2012,8,MANAFWA,2448
2012-08-01,2012,8,KIBOGA,20902
2012-08-01,2012,8,PALLISA,6258
2012-08-01,2012,8,BUKOMANSIMBI,6459
2012-08-01,2012,8,KAPCHORWA,5393
2012-08-01,2012,8,BUNDIBUGYO,13045
2012-08-01,2012,8,IGANGA,11352
2012-08-01,2012,8,LWENGO,8655
2012-08-01,2012,8,AMURIA,31501
2012-08-01,2012,8,MPIGI,14616
2012-08-01,2012,8,AMOLATAR,10510
2012-08-01,2012,8,GOMBA,18872
2012-08-01,2012,8,NAPAK,51310
2012-08-01,2012,8,LUWERO,30154
2012-08-01,2012,8,BUYENDE,14381
2012-08-01,2012,8,KANUNGU,15628
2012-08-01,2012,8,LYANTONDE,7923
2012-08-01,2012,8,KASESE,28699
2012-08-01,2012,8,MBARARA,17637
2012-08-01,2012,8,KWEEN,8954
2012-08-01,2012,8,MARACHA,4801
2012-08-01,2012,8,BUNYANGABU,5656
2012-08-01,2012,8,MBALE,5950
2012-08-01,2012,8,RUBANDA,7276
2012-08-01,2012,8,HOIMA,56230
2012-08-01,2012,8,AMUDAT,17877
2012-08-01,2012,8,KATAKWI,27150
2012-08-01,2012,8,MITYANA,19638
2012-08-01,2012,8,MAYUGE,12406
2012-08-01,2012,8,RAKAI,22202
2012-08-01,2012,8,MASAKA,11613
2012-08-01,2012,8,PAKWACH,10582
2012-08-01,2012,8,BULAMBULI,7586
2012-08-01,2012,8,KABERAMAIDO,16059
2012-08-01,2012,8,ABIM,37946
2012-08-01,2012,8,DOKOLO,11552
2012-08-01,2012,8,NWOYA,68338
2012-08-01,2012,8,NAMAYINGO,5242
2012-08-01,2012,8,BUKWO,6861
2012-08-01,2012,8,BUDUDA,3701
2012-08-01,2012,8,BUKEDEA,11685
2012-08-01,2012,8,RUBIRIZI,13802
2012-08-01,2012,8,WAKISO,22068
2012-08-01,2012,8,KAGADI,20743
2012-08-01,2012,8,ADJUMANI,43554
2012-08-01,2012,8,KALIRO,8517
2012-08-01,2012,8,OMORO,24843
2012-08-01,2012,8,ZOMBO,12476
2012-08-01,2012,8,NAMUTUMBA,8805
2012-08-01,2012,8,MASINDI,58429
2012-08-01,2012,8,RUKUNGIRI,16549
2012-08-01,2012,8,MOROTO,39277
2012-08-01,2012,8,NAKAPIRIPIRIT,50400
2012-08-01,2012,8,OTUKE,21502
2012-08-01,2012,8,MUKONO,25927
2012-08-01,2012,8,JINJA,7612
2012-08-01,2012,8,SOROTI,16200
2012-08-01,2012,8,KYANKWANZI,35620
2012-08-01,2012,8,KAMULI,17832
2012-08-01,2012,8,BUVUMA,2860
2012-08-01,2012,8,YUMBE,33351
2012-08-01,2012,8,LUUKA,8096
2012-08-01,2012,8,SIRONKO,6193
2012-08-01,2012,8,KYEGEGWA,21809
2012-08-01,2012,8,OYAM,31121
2012-08-01,2012,8,AGAGO,51783
2012-08-01,2012,8,KISORO,9387
2012-08-01,2012,8,BUHWEJU,10686
2012-08-01,2012,8,NAKASEKE,43731
2012-08-01,2012,8,KUMI,10674
2012-08-01,2012,8,KALANGALA,4110
2012-08-01,2012,8,IBANDA,11668
2012-08-01,2012,8,APAC,36775
2012-08-01,2012,8,BUTEBO,3418
2012-08-01,2012,8,SSEMBABULE,26026
2012-08-01,2012,8,KAABONG,87295
2012-08-01,2012,8,KOBOKO,11787
2012-08-01,2012,8,TORORO,12957
2012-08-01,2012,8,NTOROKO,14926
2012-08-01,2012,8,NAKASONGOLA,42234
2012-08-01,2012,8,NGORA,6408
2012-08-01,2012,8,BUTAMBALA,4635
2012-08-01,2012,8,MUBENDE,57001
2012-08-01,2012,8,KAMWENGE,31289
2012-08-01,2012,8,KOTIDO,43567
2012-08-01,2012,8,KITGUM,58553
2012-08-01,2012,8,KOLE,13853
2012-08-01,2012,8,BUDAKA,4197
2012-08-01,2012,8,MITOOMA,8883
2012-08-01,2012,8,KYENJOJO,34721
2012-08-01,2012,8,AMURU,51056
2012-08-01,2012,8,NTUNGAMO,16954
2012-08-01,2012,8,BUGIRI,11655
2012-08-01,2012,8,KABAROLE,22953
2012-08-01,2012,8,LIRA,16412
2012-08-01,2012,8,SERERE,16498
2012-08-01,2012,8,BUIKWE,17853
2012-08-01,2012,8,LAMWO,77987
2012-08-01,2012,8,KIBUKU,4906
2012-08-01,2012,8,BUSIA,8463
2012-08-01,2012,8,NEBBI,11384
2012-08-01,2012,8,BUTALEJA,8335
2012-08-01,2012,8,SHEEMA,7411
2012-08-01,2012,8,KYOTARA,7556
2012-08-01,2012,8,KALUNGU,7421
2012-08-01,2012,8,ARUA,58067
2012-08-01,2012,8,KIRYANDONGO,57310
2012-08-01,2012,8,ALEBTONG,18963
2012-08-01,2012,8,KABALE,5669
2012-08-01,2012,8,KIRUHURA,48060
2012-08-01,2012,8,KAKUMIRO,23471
2012-08-01,2012,8,BUSHENYI,10737
2012-08-01,2012,8,GULU,27615
2012-09-01,2012,9,OYAM,33830
2012-09-01,2012,9,MUKONO,28750
2012-09-01,2012,9,MPIGI,16200
2012-09-01,2012,9,AMURU,52218
2012-09-01,2012,9,BUIKWE,19736
2012-09-01,2012,9,GOMBA,22658
2012-09-01,2012,9,MITOOMA,9341
2012-09-01,2012,9,KAPCHORWA,5697
2012-09-01,2012,9,GULU,28095
2012-09-01,2012,9,WAKISO,25143
2012-09-01,2012,9,BUKOMANSIMBI,7578
2012-09-01,2012,9,KANUNGU,16933
2012-09-01,2012,9,IGANGA,12718
2012-09-01,2012,9,BUKEDEA,12985
2012-09-01,2012,9,OTUKE,21786
2012-09-01,2012,9,ABIM,36146
2012-09-01,2012,9,MITYANA,22967
2012-09-01,2012,9,KASESE,32707
2012-09-01,2012,9,KAMWENGE,35712
2012-09-01,2012,9,MUBENDE,65900
2012-09-01,2012,9,PADER,48481
2012-09-01,2012,9,BUHWEJU,11098
2012-09-01,2012,9,NAKAPIRIPIRIT,48479
2012-09-01,2012,9,PAKWACH,11358
2012-09-01,2012,9,MOYO,21826
2012-09-01,2012,9,MOROTO,37963
2012-09-01,2012,9,KYEGEGWA,25407
2012-09-01,2012,9,KAKUMIRO,24732
2012-09-01,2012,9,KITGUM,57627
2012-09-01,2012,9,JINJA,8449
2012-09-01,2012,9,BUVUMA,3584
2012-09-01,2012,9,NTOROKO,14309
2012-09-01,2012,9,KYOTARA,8619
2012-09-01,2012,9,LIRA,18142
2012-09-01,2012,9,SERERE,18150
2012-09-01,2012,9,LAMWO,76928
2012-09-01,2012,9,KYENJOJO,38199
2012-09-01,2012,9,ALEBTONG,20706
2012-09-01,2012,9,BUSHENYI,11575
2012-09-01,2012,9,KIRUHURA,59741
2012-09-01,2012,9,SIRONKO,7130
2012-09-01,2012,9,SHEEMA,8341
2012-09-01,2012,9,KIRYANDONGO,61278
2012-09-01,2012,9,KYANKWANZI,37916
2012-09-01,2012,9,KIBUKU,5634
2012-09-01,2012,9,BUTAMBALA,5682
2012-09-01,2012,9,KOBOKO,12238
2012-09-01,2012,9,KAABONG,87622
2012-09-01,2012,9,KOLE,15114
2012-09-01,2012,9,BUTEBO,3986
2012-09-01,2012,9,SSEMBABULE,31086
2012-09-01,2012,9,YUMBE,35429
2012-09-01,2012,9,KOTIDO,40397
2012-09-01,2012,9,KUMI,11577
2012-09-01,2012,9,SOROTI,17128
2012-09-01,2012,9,AGAGO,51103
2012-09-01,2012,9,KWEEN,9682
2012-09-01,2012,9,KISORO,9734
2012-09-01,2012,9,BUSIA,9265
2012-09-01,2012,9,BUTALEJA,9100
2012-09-01,2012,9,KABALE,6310
2012-09-01,2012,9,AMURIA,32544
2012-09-01,2012,9,RUKIGA,4097
2012-09-01,2012,9,AMUDAT,18280
2012-09-01,2012,9,MASAKA,13341
2012-09-01,2012,9,BULAMBULI,8006
2012-09-01,2012,9,KABERAMAIDO,17372
2012-09-01,2012,9,MASINDI,63005
2012-09-01,2012,9,KAYUNGA,22074
2012-09-01,2012,9,RUBANDA,7766
2012-09-01,2012,9,MAYUGE,13626
2012-09-01,2012,9,KATAKWI,26849
2012-09-01,2012,9,BUKWO,7596
2012-09-01,2012,9,KAGADI,22254
2012-09-01,2012,9,MBALE,6826
2012-09-01,2012,9,KABAROLE,24078
2012-09-01,2012,9,MBARARA,21302
2012-09-01,2012,9,BUYENDE,16538
2012-09-01,2012,9,MARACHA,4974
2012-09-01,2012,9,BUNDIBUGYO,13902
2012-09-01,2012,9,LWENGO,10380
2012-09-01,2012,9,AMOLATAR,12742
2012-09-01,2012,9,LUWERO,33627
2012-09-01,2012,9,KIBOGA,23581
2012-09-01,2012,9,LUUKA,8992
2012-09-01,2012,9,DOKOLO,12428
2012-09-01,2012,9,RUKUNGIRI,19240
2012-09-01,2012,9,RAKAI,23740
2012-09-01,2012,9,ZOMBO,13278
2012-09-01,2012,9,PALLISA,7545
2012-09-01,2012,9,MANAFWA,2903
2012-09-01,2012,9,NAKASONGOLA,48869
2012-09-01,2012,9,ISINGIRO,24664
2012-09-01,2012,9,KALANGALA,4605
2012-09-01,2012,9,KIBAALE,19268
2012-09-01,2012,9,BULIISA,18867
2012-09-01,2012,9,RUBIRIZI,15693
2012-09-01,2012,9,LYANTONDE,10056
2012-09-01,2012,9,NAKASEKE,49641
2012-09-01,2012,9,TORORO,14805
2012-09-01,2012,9,BUDUDA,4342
2012-09-01,2012,9,IBANDA,13244
2012-09-01,2012,9,NAPAK,48677
2012-09-01,2012,9,APAC,41515
2012-09-01,2012,9,NEBBI,12389
2012-09-01,2012,9,KAMULI,20666
2012-09-01,2012,9,HOIMA,57652
2012-09-01,2012,9,OMORO,26325
2012-09-01,2012,9,KAMPALA,986
2012-09-01,2012,9,KALUNGU,8844
2012-09-01,2012,9,BUDAKA,4721
2012-09-01,2012,9,ARUA,60834
2012-09-01,2012,9,NAMUTUMBA,9858
2012-09-01,2012,9,NWOYA,70179
2012-09-01,2012,9,ADJUMANI,43254
2012-09-01,2012,9,NGORA,7285
2012-09-01,2012,9,BUNYANGABU,6614
2012-09-01,2012,9,BUGIRI,13316
2012-09-01,2012,9,KALIRO,9498
2012-09-01,2012,9,NAMISINDWA,5097
2012-09-01,2012,9,NTUNGAMO,21959
2012-09-01,2012,9,NAMAYINGO,5938
2012-10-01,2012,10,GULU,24025
2012-10-01,2012,10,NAMISINDWA,4955
2012-10-01,2012,10,KIBAALE,20920
2012-10-01,2012,10,ISINGIRO,30680
2012-10-01,2012,10,IBANDA,14930
2012-10-01,2012,10,KIBOGA,23952
2012-10-01,2012,10,BULIISA,18295
2012-10-01,2012,10,KAPCHORWA,5995
2012-10-01,2012,10,BUTALEJA,9174
2012-10-01,2012,10,KOLE,15354
2012-10-01,2012,10,MANAFWA,2664
2012-10-01,2012,10,NAMUTUMBA,10674
2012-10-01,2012,10,OYAM,33330
2012-10-01,2012,10,AMUDAT,13822
2012-10-01,2012,10,KAMULI,21580
2012-10-01,2012,10,MUKONO,30723
2012-10-01,2012,10,ZOMBO,13519
2012-10-01,2012,10,YUMBE,32217
2012-10-01,2012,10,LYANTONDE,11740
2012-10-01,2012,10,KALIRO,9689
2012-10-01,2012,10,SSEMBABULE,35421
2012-10-01,2012,10,MBARARA,23912
2012-10-01,2012,10,OMORO,24379
2012-10-01,2012,10,PALLISA,8043
2012-10-01,2012,10,KAKUMIRO,26722
2012-10-01,2012,10,RUBIRIZI,17964
2012-10-01,2012,10,BUGIRI,14938
2012-10-01,2012,10,ADJUMANI,36765
2012-10-01,2012,10,NGORA,7703
2012-10-01,2012,10,TORORO,15613
2012-10-01,2012,10,KITGUM,46241
2012-10-01,2012,10,MAYUGE,15184
2012-10-01,2012,10,BULAMBULI,7911
2012-10-01,2012,10,BUTEBO,4119
2012-10-01,2012,10,KWEEN,9225
2012-10-01,2012,10,KANUNGU,18911
2012-10-01,2012,10,KUMI,11763
2012-10-01,2012,10,MASINDI,61184
2012-10-01,2012,10,MPIGI,17754
2012-10-01,2012,10,NTOROKO,13584
2012-10-01,2012,10,SOROTI,16386
2012-10-01,2012,10,KABERAMAIDO,17138
2012-10-01,2012,10,MUBENDE,73968
2012-10-01,2012,10,AGAGO,41515
2012-10-01,2012,10,KAYUNGA,22979
2012-10-01,2012,10,BUKWO,7447
2012-10-01,2012,10,NWOYA,61432
2012-10-01,2012,10,RUKIGA,4861
2012-10-01,2012,10,RUBANDA,8457
2012-10-01,2012,10,BUDUDA,4211
2012-10-01,2012,10,MARACHA,5203
2012-10-01,2012,10,MASAKA,14109
2012-10-01,2012,10,MBALE,6747
2012-10-01,2012,10,BUIKWE,21031
2012-10-01,2012,10,DOKOLO,12552
2012-10-01,2012,10,KAGADI,24153
2012-10-01,2012,10,KISORO,10770
2012-10-01,2012,10,KATAKWI,23189
2012-10-01,2012,10,AMURU,44869
2012-10-01,2012,10,KAMPALA,1037
2012-10-01,2012,10,APAC,40550
2012-10-01,2012,10,NAKASEKE,48436
2012-10-01,2012,10,BUNYANGABU,7389
2012-10-01,2012,10,KYOTARA,9265
2012-10-01,2012,10,IGANGA,13990
2012-10-01,2012,10,WAKISO,26594
2012-10-01,2012,10,LIRA,18092
2012-10-01,2012,10,SERERE,18639
2012-10-01,2012,10,OTUKE,18309
2012-10-01,2012,10,KOTIDO,28289
2012-10-01,2012,10,GOMBA,26556
2012-10-01,2012,10,KYEGEGWA,28529
2012-10-01,2012,10,KIRYANDONGO,57782
2012-10-01,2012,10,ALEBTONG,19597
2012-10-01,2012,10,KASESE,38555
2012-10-01,2012,10,MOYO,19125
2012-10-01,2012,10,KABALE,7222
2012-10-01,2012,10,ABIM,27711
2012-10-01,2012,10,KAMWENGE,39370
2012-10-01,2012,10,BUTAMBALA,6755
2012-10-01,2012,10,KOBOKO,12253
2012-10-01,2012,10,KIRUHURA,66096
2012-10-01,2012,10,NAKASONGOLA,46005
2012-10-01,2012,10,BUKEDEA,12226
2012-10-01,2012,10,BUSHENYI,13051
2012-10-01,2012,10,KALUNGU,10088
2012-10-01,2012,10,BUVUMA,4369
2012-10-01,2012,10,NEBBI,12508
2012-10-01,2012,10,MITYANA,25174
2012-10-01,2012,10,HOIMA,59733
2012-10-01,2012,10,ARUA,57971
2012-10-01,2012,10,KIBUKU,6151
2012-10-01,2012,10,LAMWO,60866
2012-10-01,2012,10,BUHWEJU,12566
2012-10-01,2012,10,PADER,39202
2012-10-01,2012,10,SHEEMA,9389
2012-10-01,2012,10,JINJA,9348
2012-10-01,2012,10,BUNDIBUGYO,13994
2012-10-01,2012,10,KALANGALA,4952
2012-10-01,2012,10,KYANKWANZI,38766
2012-10-01,2012,10,BUDAKA,4863
2012-10-01,2012,10,LWENGO,12488
2012-10-01,2012,10,AMURIA,28156
2012-10-01,2012,10,KAABONG,70301
2012-10-01,2012,10,AMOLATAR,13379
2012-10-01,2012,10,NAMAYINGO,6587
2012-10-01,2012,10,KYENJOJO,41299
2012-10-01,2012,10,SIRONKO,7161
2012-10-01,2012,10,MOROTO,28327
2012-10-01,2012,10,BUYENDE,16514
2012-10-01,2012,10,NTUNGAMO,25836
2012-10-01,2012,10,BUKOMANSIMBI,8488
2012-10-01,2012,10,RUKUNGIRI,21774
2012-10-01,2012,10,KABAROLE,24994
2012-10-01,2012,10,LUWERO,33941
2012-10-01,2012,10,LUUKA,9393
2012-10-01,2012,10,PAKWACH,11112
2012-10-01,2012,10,NAPAK,38383
2012-10-01,2012,10,NAKAPIRIPIRIT,40666
2012-10-01,2012,10,MITOOMA,10948
2012-10-01,2012,10,BUSIA,9937
2012-10-01,2012,10,RAKAI,27523
2012-11-01,2012,11,SOROTI,15982
2012-11-01,2012,11,ABIM,23477
2012-11-01,2012,11,LUWERO,34819
2012-11-01,2012,11,WAKISO,27161
2012-11-01,2012,11,MBARARA,25638
2012-11-01,2012,11,PALLISA,8188
2012-11-01,2012,11,KYANKWANZI,39564
2012-11-01,2012,11,PAKWACH,10212
2012-11-01,2012,11,BUTAMBALA,7039
2012-11-01,2012,11,KATAKWI,21347
2012-11-01,2012,11,KUMI,11829
2012-11-01,2012,11,KITGUM,39755
2012-11-01,2012,11,MITYANA,26116
2012-11-01,2012,11,AMURIA,26791
2012-11-01,2012,11,MBALE,6413
2012-11-01,2012,11,MITOOMA,11716
2012-11-01,2012,11,NGORA,7636
2012-11-01,2012,11,GOMBA,28143
2012-11-01,2012,11,NAMISINDWA,4806
2012-11-01,2012,11,KOTIDO,26396
2012-11-01,2012,11,KASESE,42672
2012-11-01,2012,11,KAABONG,61533
2012-11-01,2012,11,KAGADI,25328
2012-11-01,2012,11,BUKWO,7005
2012-11-01,2012,11,BUKOMANSIMBI,9292
2012-11-01,2012,11,OMORO,23331
2012-11-01,2012,11,BUTALEJA,8881
2012-11-01,2012,11,HOIMA,60916
2012-11-01,2012,11,BUYENDE,17195
2012-11-01,2012,11,MAYUGE,16187
2012-11-01,2012,11,AMOLATAR,13728
2012-11-01,2012,11,ARUA,51725
2012-11-01,2012,11,KYEGEGWA,29863
2012-11-01,2012,11,NTUNGAMO,29443
2012-11-01,2012,11,SERERE,18578
2012-11-01,2012,11,LIRA,18023
2012-11-01,2012,11,NAPAK,33955
2012-11-01,2012,11,BUNYANGABU,7668
2012-11-01,2012,11,KIBUKU,6024
2012-11-01,2012,11,SIRONKO,6935
2012-11-01,2012,11,RUKUNGIRI,23882
2012-11-01,2012,11,KABAROLE,25082
2012-11-01,2012,11,LUUKA,9664
2012-11-01,2012,11,NEBBI,11675
2012-11-01,2012,11,KABALE,7687
2012-11-01,2012,11,KIRYANDONGO,54338
2012-11-01,2012,11,BUVUMA,4381
2012-11-01,2012,11,BUSHENYI,13857
2012-11-01,2012,11,KIRUHURA,72547
